Reksa Dana;Bulan;Y;X1;X2
Reksa Dana Manulife Institutional Equity Fund;Mei 2017;-0,008838;0,004875;1
Reksa Dana Manulife Institutional Equity Fund;Juni 2017;0,007530;0,011536;1
Reksa Dana Manulife Institutional Equity Fund;Juli 2017;0,005387;-0,002494;0
Reksa Dana Manulife Institutional Equity Fund;Agustus 2017;-0,004042;-0,000463;0
Reksa Dana Manulife Institutional Equity Fund;September 2017;-0,005992;0,001853;1
Reksa Dana Manulife Institutional Equity Fund;Oktober 2017;0,016389;0,013361;1
Reksa Dana Manulife Institutional Equity Fund;November 2017;-0,016851;-0,013352;0
Reksa Dana Manulife Institutional Equity Fund;Desember 2017;0,044369;0,063372;1
Reksa Dana Manulife Institutional Equity Fund;Januari 2018;0,074777;0,034911;1
Reksa Dana Manulife Institutional Equity Fund;Februari 2018;-0,010346;-0,005694;0
Reksa Dana Manulife Institutional Equity Fund;Maret 2018;-0,075643;-0,066300;0
Reksa Dana Manulife Institutional Equity Fund;April 2018;-0,033782;-0,035830;0
Reksa Dana Manulife Institutional Equity Fund;Mei 2018;0,016415;-0,006257;0
Reksa Dana Manulife Institutional Equity Fund;Juni 2018;-0,039720;-0,035230;0
Reksa Dana Manulife Institutional Equity Fund;Juli 2018;0,023326;0,019237;1
Reksa Dana Manulife Institutional Equity Fund;Agustus 2018;-0,013669;0,009396;1
Reksa Dana Manulife Institutional Equity Fund;September 2018;-0,022909;-0,011384;0
Reksa Dana Manulife Institutional Equity Fund;Oktober 2018;-0,022909;-0,028666;0
Reksa Dana Manulife Institutional Equity Fund;November 2018;0,024447;0,034071;1
Reksa Dana Manulife Institutional Equity Fund;Desember 2018;0,005542;0,018429;1
Reksa Dana Manulife Institutional Equity Fund;Januari 2019;0,082979;0,050220;1
Reksa Dana Manulife Institutional Equity Fund;Februari 2019;-0,021670;-0,018139;0
Reksa Dana Manulife Institutional Equity Fund;Maret 2019;-0,016727;-0,000477;0
Reksa Dana Manulife Institutional Equity Fund;April 2019;0,002463;-0,006494;0
Reksa Dana Manulife Institutional Equity Fund;Mei 2019;-0,053192;-0,042564;0
Reksa Dana Manulife Institutional Equity Fund;Juni 2019;0,042137;0,019658;1
Reksa Dana Manulife Institutional Equity Fund;Juli 2019;0,007401;0,000593;1
Reksa Dana Manulife Institutional Equity Fund;Agustus 2019;-0,040233;-0,014129;0
Reksa Dana Manulife Institutional Equity Fund;September 2019;-0,035780;-0,029604;0
Reksa Dana Manulife Institutional Equity Fund;Oktober 2019;-0,007581;0,005179;1
Reksa Dana Manulife Institutional Equity Fund;November 2019;-0,067040;-0,039180;0
Reksa Dana Manulife Institutional Equity Fund;Desember 2019;0,071543;0,043436;1
Reksa Dana Manulife Institutional Equity Fund;Januari 2020;-0,085038;-0,061487;0
Reksa Dana Manulife Institutional Equity Fund;Februari 2020;-0,093309;-0,086466;0
Reksa Dana Maybank Dana Ekuitas;Januari 2016;0,009866;0,000402;1
Reksa Dana Maybank Dana Ekuitas;Februari 2016;0,011616;0,029337;1
Reksa Dana Maybank Dana Ekuitas;Maret 2016;0,019082;0,011176;1
Reksa Dana Maybank Dana Ekuitas;April 2016;-0,016881;-0,005822;0
Reksa Dana Maybank Dana Ekuitas;Mei 2016;-0,006437;-0,013041;0
Reksa Dana Maybank Dana Ekuitas;Juni 2016;0,046885;0,041397;1
Reksa Dana Maybank Dana Ekuitas;Juli 2016;0,042264;0,035315;1
Reksa Dana Maybank Dana Ekuitas;Agustus 2016;0,010287;0,028173;1
Reksa Dana Maybank Dana Ekuitas;September 2016;-0,013027;-0,008357;0
Reksa Dana Maybank Dana Ekuitas;Oktober 2016;0,015734;0,006342;1
Reksa Dana Maybank Dana Ekuitas;November 2016;-0,083320;-0,054882;0
Reksa Dana Maybank Dana Ekuitas;Desember 2016;0,018010;0,024284;1
Reksa Dana Maybank Dana Ekuitas;Januari 2017;-0,005990;-0,004914;0
Reksa Dana Maybank Dana Ekuitas;Februari 2017;0,012443;0,013068;1
Reksa Dana Maybank Dana Ekuitas;Maret 2017;0,030807;0,029258;1
Reksa Dana Maybank Dana Ekuitas;April 2017;0,007563;0,016626;1
Reksa Dana Maybank Dana Ekuitas;Mei 2017;0,003299;0,004875;1
Reksa Dana Maybank Dana Ekuitas;Juni 2017;0,011816;0,011536;1
Reksa Dana Maybank Dana Ekuitas;Juli 2017;-0,009165;-0,002494;0
Reksa Dana Maybank Dana Ekuitas;Agustus 2017;-0,006548;-0,000463;0
Reksa Dana Maybank Dana Ekuitas;September 2017;0,009054;0,001853;1
Reksa Dana Maybank Dana Ekuitas;Oktober 2017;0,023228;0,013361;1
Reksa Dana Maybank Dana Ekuitas;November 2017;0,013522;-0,013352;0
Reksa Dana Maybank Dana Ekuitas;Desember 2017;0,052239;0,063372;1
Reksa Dana Maybank Dana Ekuitas;Januari 2018;0,069106;0,034911;1
Reksa Dana Maybank Dana Ekuitas;Februari 2018;-0,001287;-0,005694;0
Reksa Dana Maybank Dana Ekuitas;Maret 2018;-0,070842;-0,066300;0
Reksa Dana Maybank Dana Ekuitas;April 2018;-0,024362;-0,035830;0
Reksa Dana Maybank Dana Ekuitas;Mei 2018;0,007781;-0,006257;0
Reksa Dana Maybank Dana Ekuitas;Juni 2018;-0,035398;-0,035230;0
Reksa Dana Maybank Dana Ekuitas;Juli 2018;0,017834;0,019237;1
Reksa Dana Maybank Dana Ekuitas;Agustus 2018;-0,002052;0,009396;1
Reksa Dana Maybank Dana Ekuitas;September 2018;-0,035411;-0,011384;0
Reksa Dana Maybank Dana Ekuitas;Oktober 2018;-0,044548;-0,028666;0
Reksa Dana Maybank Dana Ekuitas;November 2018;0,009871;0,034071;1
Reksa Dana Maybank Dana Ekuitas;Desember 2018;0,018141;0,018429;1
Reksa Dana Maybank Dana Ekuitas;Januari 2019;0,066934;0,050220;1
Reksa Dana Maybank Dana Ekuitas;Februari 2019;-0,036067;-0,018139;0
Reksa Dana Maybank Dana Ekuitas;Maret 2019;-0,005828;-0,000477;0
Reksa Dana Maybank Dana Ekuitas;April 2019;-0,003952;-0,006494;0
Reksa Dana Maybank Dana Ekuitas;Mei 2019;-0,038726;-0,042564;0
Reksa Dana Maybank Dana Ekuitas;Juni 2019;0,020172;0,019658;1
Reksa Dana Maybank Dana Ekuitas;Juli 2019;-0,003487;0,000593;1
Reksa Dana Maybank Dana Ekuitas;Agustus 2019;-0,028189;-0,014129;0
Reksa Dana Maybank Dana Ekuitas;September 2019;-0,037503;-0,029604;0
Reksa Dana Maybank Dana Ekuitas;Oktober 2019;-0,000137;0,005179;1
Reksa Dana Maybank Dana Ekuitas;November 2019;-0,038879;-0,039180;0
Reksa Dana Maybank Dana Ekuitas;Desember 2019;0,048019;0,043436;1
Reksa Dana Maybank Dana Ekuitas;Januari 2020;-0,062023;-0,061487;0
Reksa Dana Maybank Dana Ekuitas;Februari 2020;-0,081265;-0,086466;0
Reksa Dana Mega Asset Greater Infrastructure;Januari 2016;-0,011175;0,000402;1
Reksa Dana Mega Asset Greater Infrastructure;Februari 2016;0,022074;0,029337;1
Reksa Dana Mega Asset Greater Infrastructure;Maret 2016;0,010399;0,011176;1
Reksa Dana Mega Asset Greater Infrastructure;April 2016;-0,008913;-0,005822;0
Reksa Dana Mega Asset Greater Infrastructure;Mei 2016;-0,013259;-0,013041;0
Reksa Dana Mega Asset Greater Infrastructure;Juni 2016;0,040610;0,041397;1
Reksa Dana Mega Asset Greater Infrastructure;Juli 2016;0,037941;0,035315;1
Reksa Dana Mega Asset Greater Infrastructure;Agustus 2016;0,009454;0,028173;1
Reksa Dana Mega Asset Greater Infrastructure;September 2016;-0,024852;-0,008357;0
Reksa Dana Mega Asset Greater Infrastructure;Oktober 2016;-0,004663;0,006342;1
Reksa Dana Mega Asset Greater Infrastructure;November 2016;-0,085309;-0,054882;0
Reksa Dana Mega Asset Greater Infrastructure;Desember 2016;0,013792;0,024284;1
Reksa Dana Mega Asset Greater Infrastructure;Januari 2017;-0,005724;-0,004914;0
Reksa Dana Mega Asset Greater Infrastructure;Februari 2017;0,006112;0,013068;1
Reksa Dana Mega Asset Greater Infrastructure;Maret 2017;0,003463;0,029258;1
Reksa Dana Mega Asset Greater Infrastructure;April 2017;0,015199;0,016626;1
Reksa Dana Mega Asset Greater Infrastructure;Mei 2017;0,004503;0,004875;1
Reksa Dana Mega Asset Greater Infrastructure;Juni 2017;-0,007201;0,011536;1
Reksa Dana Mega Asset Greater Infrastructure;Juli 2017;-0,019932;-0,002494;0
Reksa Dana Mega Asset Greater Infrastructure;Agustus 2017;-0,006400;-0,000463;0
Reksa Dana Mega Asset Greater Infrastructure;September 2017;-0,008187;0,001853;1
Reksa Dana Mega Asset Greater Infrastructure;Oktober 2017;0,009724;0,013361;1
Reksa Dana Mega Asset Greater Infrastructure;November 2017;-0,011807;-0,013352;0
Reksa Dana Mega Asset Greater Infrastructure;Desember 2017;0,061984;0,063372;1
Reksa Dana Mega Asset Greater Infrastructure;Januari 2018;0,030566;0,034911;1
Reksa Dana Mega Asset Greater Infrastructure;Februari 2018;-0,010804;-0,005694;0
Reksa Dana Mega Asset Greater Infrastructure;Maret 2018;-0,078056;-0,066300;0
Reksa Dana Mega Asset Greater Infrastructure;April 2018;-0,038262;-0,035830;0
Reksa Dana Mega Asset Greater Infrastructure;Mei 2018;0,007850;-0,006257;0
Reksa Dana Mega Asset Greater Infrastructure;Juni 2018;-0,049876;-0,035230;0
Reksa Dana Mega Asset Greater Infrastructure;Juli 2018;0,022621;0,019237;1
Reksa Dana Mega Asset Greater Infrastructure;Agustus 2018;-0,002302;0,009396;1
Reksa Dana Mega Asset Greater Infrastructure;September 2018;-0,014499;-0,011384;0
Reksa Dana Mega Asset Greater Infrastructure;Oktober 2018;-0,023674;-0,028666;0
Reksa Dana Mega Asset Greater Infrastructure;November 2018;0,038320;0,034071;1
Reksa Dana Mega Asset Greater Infrastructure;Desember 2018;0,007148;0,018429;1
Reksa Dana Mega Asset Greater Infrastructure;Januari 2019;0,049387;0,050220;1
Reksa Dana Mega Asset Greater Infrastructure;Februari 2019;-0,037442;-0,018139;0
Reksa Dana Mega Asset Greater Infrastructure;Maret 2019;-0,000572;-0,000477;0
Reksa Dana Mega Asset Greater Infrastructure;April 2019;-0,005736;-0,006494;0
Reksa Dana Mega Asset Greater Infrastructure;Mei 2019;-0,040715;-0,042564;0
Reksa Dana Mega Asset Greater Infrastructure;Juni 2019;0,022211;0,019658;1
Reksa Dana Mega Asset Greater Infrastructure;Juli 2019;-0,002037;0,000593;1
Reksa Dana Mega Asset Greater Infrastructure;Agustus 2019;-0,044226;-0,014129;0
Reksa Dana Mega Asset Greater Infrastructure;September 2019;-0,041391;-0,029604;0
Reksa Dana Mega Asset Greater Infrastructure;Oktober 2019;0,026994;0,005179;1
Reksa Dana Mega Asset Greater Infrastructure;November 2019;-0,047199;-0,039180;0
Reksa Dana Mega Asset Greater Infrastructure;Desember 2019;0,049169;0,043436;1
Reksa Dana Mega Asset Greater Infrastructure;Januari 2020;-0,054881;-0,061487;0
Reksa Dana Mega Asset Greater Infrastructure;Februari 2020;-0,086683;-0,086466;0
Reksa Dana Mega Asset Maxima;Januari 2016;-0,012453;0,000402;1
Reksa Dana Mega Asset Maxima;Februari 2016;0,018561;0,029337;1
Reksa Dana Mega Asset Maxima;Maret 2016;0,040745;0,011176;1
Reksa Dana Mega Asset Maxima;April 2016;-0,008328;-0,005822;0
Reksa Dana Mega Asset Maxima;Mei 2016;-0,011729;-0,013041;0
Reksa Dana Mega Asset Maxima;Juni 2016;0,046525;0,041397;1
Reksa Dana Mega Asset Maxima;Juli 2016;0,043856;0,035315;1
Reksa Dana Mega Asset Maxima;Agustus 2016;-0,001825;0,028173;1
Reksa Dana Mega Asset Maxima;September 2016;-0,026243;-0,008357;0
Reksa Dana Mega Asset Maxima;Oktober 2016;0,011029;0,006342;1
Reksa Dana Mega Asset Maxima;November 2016;-0,067441;-0,054882;0
Reksa Dana Mega Asset Maxima;Desember 2016;0,011269;0,024284;1
Reksa Dana Mega Asset Maxima;Januari 2017;-0,000890;-0,004914;0
Reksa Dana Mega Asset Maxima;Februari 2017;0,010936;0,013068;1
Reksa Dana Mega Asset Maxima;Maret 2017;-0,013285;0,029258;1
Reksa Dana Mega Asset Maxima;April 2017;-0,000476;0,016626;1
Reksa Dana Mega Asset Maxima;Mei 2017;-0,034322;0,004875;1
Reksa Dana Mega Asset Maxima;Juni 2017;-0,005885;0,011536;1
Reksa Dana Mega Asset Maxima;Juli 2017;-0,013538;-0,002494;0
Reksa Dana Mega Asset Maxima;Agustus 2017;-0,000887;-0,000463;0
Reksa Dana Mega Asset Maxima;September 2017;-0,006327;0,001853;1
Reksa Dana Mega Asset Maxima;Oktober 2017;-0,000662;0,013361;1
Reksa Dana Mega Asset Maxima;November 2017;-0,000046;-0,013352;0
Reksa Dana Mega Asset Maxima;Desember 2017;0,072736;0,063372;1
Reksa Dana Mega Asset Maxima;Januari 2018;0,073460;0,034911;1
Reksa Dana Mega Asset Maxima;Februari 2018;-0,013040;-0,005694;0
Reksa Dana Mega Asset Maxima;Maret 2018;-0,083858;-0,066300;0
Reksa Dana Mega Asset Maxima;April 2018;-0,034018;-0,035830;0
Reksa Dana Mega Asset Maxima;Mei 2018;0,010288;-0,006257;0
Reksa Dana Mega Asset Maxima;Juni 2018;-0,049897;-0,035230;0
Reksa Dana Mega Asset Maxima;Juli 2018;0,026550;0,019237;1
Reksa Dana Mega Asset Maxima;Agustus 2018;-0,007648;0,009396;1
Reksa Dana Mega Asset Maxima;September 2018;-0,013931;-0,011384;0
Reksa Dana Mega Asset Maxima;Oktober 2018;0,018792;-0,028666;0
Reksa Dana Mega Asset Maxima;November 2018;0,023112;0,034071;1
Reksa Dana Mega Asset Maxima;Desember 2018;0,021635;0,018429;1
Reksa Dana Mega Asset Maxima;Januari 2019;0,039841;0,050220;1
Reksa Dana Mega Asset Maxima;Februari 2019;-0,039064;-0,018139;0
Reksa Dana Mega Asset Maxima;Maret 2019;-0,001943;-0,000477;0
Reksa Dana Mega Asset Maxima;April 2019;-0,006995;-0,006494;0
Reksa Dana Mega Asset Maxima;Mei 2019;-0,032738;-0,042564;0
Reksa Dana Mega Asset Maxima;Juni 2019;0,016343;0,019658;1
Reksa Dana Mega Asset Maxima;Juli 2019;0,001800;0,000593;1
Reksa Dana Mega Asset Maxima;Agustus 2019;-0,038630;-0,014129;0
Reksa Dana Mega Asset Maxima;September 2019;-0,024900;-0,029604;0
Reksa Dana Mega Asset Maxima;Oktober 2019;-0,004758;0,005179;1
Reksa Dana Mega Asset Maxima;November 2019;-0,033211;-0,039180;0
Reksa Dana Mega Asset Maxima;Desember 2019;0,050335;0,043436;1
Reksa Dana Mega Asset Maxima;Januari 2020;-0,051635;-0,061487;0
Reksa Dana Mega Asset Maxima;Februari 2020;-0,076240;-0,086466;0
Reksadana Millenium Dynamic Equity Fund;Januari 2016;-0,088245;0,000402;1
Reksadana Millenium Dynamic Equity Fund;Februari 2016;-0,004054;0,029337;1
Reksadana Millenium Dynamic Equity Fund;Maret 2016;0,009897;0,011176;1
Reksadana Millenium Dynamic Equity Fund;April 2016;-0,022031;-0,005822;0
Reksadana Millenium Dynamic Equity Fund;Mei 2016;0,026221;-0,013041;0
Reksadana Millenium Dynamic Equity Fund;Juni 2016;-0,035969;0,041397;1
Reksadana Millenium Dynamic Equity Fund;Juli 2016;-0,006274;0,035315;1
Reksadana Millenium Dynamic Equity Fund;Agustus 2016;-0,003819;0,028173;1
Reksadana Millenium Dynamic Equity Fund;September 2016;-0,182572;-0,008357;0
Reksadana Millenium Dynamic Equity Fund;Oktober 2016;-0,188919;0,006342;1
Reksadana Millenium Dynamic Equity Fund;November 2016;-0,102013;-0,054882;0
Reksadana Millenium Dynamic Equity Fund;Desember 2016;-0,044507;0,024284;1
Reksadana Millenium Dynamic Equity Fund;Januari 2017;0,124193;-0,004914;0
Reksadana Millenium Dynamic Equity Fund;Februari 2017;-0,116206;0,013068;1
Reksadana Millenium Dynamic Equity Fund;Maret 2017;0,034662;0,029258;1
Reksadana Millenium Dynamic Equity Fund;April 2017;-0,091214;0,016626;1
Reksadana Millenium Dynamic Equity Fund;Mei 2017;0,067456;0,004875;1
Reksadana Millenium Dynamic Equity Fund;Juni 2017;-0,001503;0,011536;1
Reksadana Millenium Dynamic Equity Fund;Juli 2017;0,156883;-0,002494;0
Reksadana Millenium Dynamic Equity Fund;Agustus 2017;0,067667;-0,000463;0
Reksadana Millenium Dynamic Equity Fund;September 2017;-0,018902;0,001853;1
Reksadana Millenium Dynamic Equity Fund;Oktober 2017;-0,012768;0,013361;1
Reksadana Millenium Dynamic Equity Fund;November 2017;0,099640;-0,013352;0
Reksadana Millenium Dynamic Equity Fund;Desember 2017;-0,018325;0,063372;1
Reksadana Millenium Dynamic Equity Fund;Januari 2018;0,062969;0,034911;1
Reksadana Millenium Dynamic Equity Fund;Februari 2018;-0,015145;-0,005694;0
Reksadana Millenium Dynamic Equity Fund;Maret 2018;-0,017032;-0,066300;0
Reksadana Millenium Dynamic Equity Fund;April 2018;-0,035492;-0,035830;0
Reksadana Millenium Dynamic Equity Fund;Mei 2018;0,004322;-0,006257;0
Reksadana Millenium Dynamic Equity Fund;Juni 2018;-0,021678;-0,035230;0
Reksadana Millenium Dynamic Equity Fund;Juli 2018;0,012000;0,019237;1
Reksadana Millenium Dynamic Equity Fund;Agustus 2018;-0,026312;0,009396;1
Reksadana Millenium Dynamic Equity Fund;September 2018;-0,018938;-0,011384;0
Reksadana Millenium Dynamic Equity Fund;Oktober 2018;-0,081969;-0,028666;0
Reksadana Millenium Dynamic Equity Fund;November 2018;0,006662;0,034071;1
Reksadana Millenium Dynamic Equity Fund;Desember 2018;0,031008;0,018429;1
Reksadana Millenium Dynamic Equity Fund;Januari 2019;-0,013045;0,050220;1
Reksadana Millenium Dynamic Equity Fund;Februari 2019;-0,024854;-0,018139;0
Reksadana Millenium Dynamic Equity Fund;Maret 2019;-0,026350;-0,000477;0
Reksadana Millenium Dynamic Equity Fund;April 2019;-0,063234;-0,006494;0
Reksadana Millenium Dynamic Equity Fund;Mei 2019;-0,050809;-0,042564;0
Reksadana Millenium Dynamic Equity Fund;Juni 2019;0,041812;0,019658;1
Reksadana Millenium Dynamic Equity Fund;Juli 2019;-0,006782;0,000593;1
Reksadana Millenium Dynamic Equity Fund;Agustus 2019;-0,052266;-0,014129;0
Reksadana Millenium Dynamic Equity Fund;September 2019;-0,035427;-0,029604;0
Reksadana Millenium Dynamic Equity Fund;Oktober 2019;-0,002459;0,005179;1
Reksadana Millenium Dynamic Equity Fund;November 2019;-0,025449;-0,039180;0
Reksadana Millenium Dynamic Equity Fund;Desember 2019;0,012003;0,043436;1
Reksadana Millenium Dynamic Equity Fund;Januari 2020;-0,051035;-0,061487;0
Reksadana Millenium Dynamic Equity Fund;Februari 2020;-0,044168;-0,086466;0
KIK Reksa Dana Millenium Equity Growth Fund;Januari 2016;-0,097293;0,000402;1
KIK Reksa Dana Millenium Equity Growth Fund;Februari 2016;-0,010998;0,029337;1
KIK Reksa Dana Millenium Equity Growth Fund;Maret 2016;0,002274;0,011176;1
KIK Reksa Dana Millenium Equity Growth Fund;April 2016;-0,036377;-0,005822;0
KIK Reksa Dana Millenium Equity Growth Fund;Mei 2016;0,028238;-0,013041;0
KIK Reksa Dana Millenium Equity Growth Fund;Juni 2016;-0,042042;0,041397;1
KIK Reksa Dana Millenium Equity Growth Fund;Juli 2016;-0,015540;0,035315;1
KIK Reksa Dana Millenium Equity Growth Fund;Agustus 2016;-0,024276;0,028173;1
KIK Reksa Dana Millenium Equity Growth Fund;September 2016;-0,219305;-0,008357;0
KIK Reksa Dana Millenium Equity Growth Fund;Oktober 2016;-0,152699;0,006342;1
KIK Reksa Dana Millenium Equity Growth Fund;November 2016;-0,091282;-0,054882;0
KIK Reksa Dana Millenium Equity Growth Fund;Desember 2016;-0,097238;0,024284;1
KIK Reksa Dana Millenium Equity Growth Fund;Januari 2017;0,115693;-0,004914;0
KIK Reksa Dana Millenium Equity Growth Fund;Februari 2017;-0,150484;0,013068;1
KIK Reksa Dana Millenium Equity Growth Fund;Maret 2017;0,039419;0,029258;1
KIK Reksa Dana Millenium Equity Growth Fund;April 2017;-0,088491;0,016626;1
KIK Reksa Dana Millenium Equity Growth Fund;Mei 2017;0,031214;0,004875;1
KIK Reksa Dana Millenium Equity Growth Fund;Juni 2017;0,022022;0,011536;1
KIK Reksa Dana Millenium Equity Growth Fund;Juli 2017;-0,049542;-0,002494;0
KIK Reksa Dana Millenium Equity Growth Fund;Agustus 2017;-0,065001;-0,000463;0
KIK Reksa Dana Millenium Equity Growth Fund;September 2017;-0,072498;0,001853;1
KIK Reksa Dana Millenium Equity Growth Fund;Oktober 2017;-0,002743;0,013361;1
KIK Reksa Dana Millenium Equity Growth Fund;November 2017;0,051285;-0,013352;0
KIK Reksa Dana Millenium Equity Growth Fund;Desember 2017;-0,031773;0,063372;1
KIK Reksa Dana Millenium Equity Growth Fund;Januari 2018;0,046031;0,034911;1
KIK Reksa Dana Millenium Equity Growth Fund;Februari 2018;-0,047039;-0,005694;0
KIK Reksa Dana Millenium Equity Growth Fund;Maret 2018;0,028682;-0,066300;0
KIK Reksa Dana Millenium Equity Growth Fund;April 2018;0,022559;-0,035830;0
KIK Reksa Dana Millenium Equity Growth Fund;Mei 2018;-0,038306;-0,006257;0
KIK Reksa Dana Millenium Equity Growth Fund;Juni 2018;-0,056985;-0,035230;0
KIK Reksa Dana Millenium Equity Growth Fund;Juli 2018;-0,007752;0,019237;1
KIK Reksa Dana Millenium Equity Growth Fund;Agustus 2018;-0,017564;0,009396;1
KIK Reksa Dana Millenium Equity Growth Fund;September 2018;-0,018158;-0,011384;0
KIK Reksa Dana Millenium Equity Growth Fund;Oktober 2018;-0,085234;-0,028666;0
KIK Reksa Dana Millenium Equity Growth Fund;November 2018;-0,006008;0,034071;1
KIK Reksa Dana Millenium Equity Growth Fund;Desember 2018;0,033911;0,018429;1
KIK Reksa Dana Millenium Equity Growth Fund;Januari 2019;-0,015233;0,050220;1
KIK Reksa Dana Millenium Equity Growth Fund;Februari 2019;-0,026479;-0,018139;0
KIK Reksa Dana Millenium Equity Growth Fund;Maret 2019;-0,028612;-0,000477;0
KIK Reksa Dana Millenium Equity Growth Fund;April 2019;-0,097255;-0,006494;0
KIK Reksa Dana Millenium Equity Growth Fund;Mei 2019;-0,068909;-0,042564;0
KIK Reksa Dana Millenium Equity Growth Fund;Juni 2019;0,077683;0,019658;1
KIK Reksa Dana Millenium Equity Growth Fund;Juli 2019;-0,001450;0,000593;1
KIK Reksa Dana Millenium Equity Growth Fund;Agustus 2019;-0,052521;-0,014129;0
KIK Reksa Dana Millenium Equity Growth Fund;September 2019;-0,024211;-0,029604;0
KIK Reksa Dana Millenium Equity Growth Fund;Oktober 2019;-0,013805;0,005179;1
KIK Reksa Dana Millenium Equity Growth Fund;November 2019;-0,041025;-0,039180;0
KIK Reksa Dana Millenium Equity Growth Fund;Desember 2019;0,035387;0,043436;1
KIK Reksa Dana Millenium Equity Growth Fund;Januari 2020;-0,054697;-0,061487;0
KIK Reksa Dana Millenium Equity Growth Fund;Februari 2020;-0,056817;-0,086466;0
Reksa Dana MNC Dana Ekuitas;Januari 2016;-0,003086;0,000402;1
Reksa Dana MNC Dana Ekuitas;Februari 2016;0,018480;0,029337;1
Reksa Dana MNC Dana Ekuitas;Maret 2016;0,028498;0,011176;1
Reksa Dana MNC Dana Ekuitas;April 2016;0,009233;-0,005822;0
Reksa Dana MNC Dana Ekuitas;Mei 2016;0,004937;-0,013041;0
Reksa Dana MNC Dana Ekuitas;Juni 2016;0,056693;0,041397;1
Reksa Dana MNC Dana Ekuitas;Juli 2016;0,041221;0,035315;1
Reksa Dana MNC Dana Ekuitas;Agustus 2016;0,062795;0,028173;1
Reksa Dana MNC Dana Ekuitas;September 2016;-0,008381;-0,008357;0
Reksa Dana MNC Dana Ekuitas;Oktober 2016;-0,021319;0,006342;1
Reksa Dana MNC Dana Ekuitas;November 2016;-0,082920;-0,054882;0
Reksa Dana MNC Dana Ekuitas;Desember 2016;0,030655;0,024284;1
Reksa Dana MNC Dana Ekuitas;Januari 2017;-0,012928;-0,004914;0
Reksa Dana MNC Dana Ekuitas;Februari 2017;-0,002281;0,013068;1
Reksa Dana MNC Dana Ekuitas;Maret 2017;0,015548;0,029258;1
Reksa Dana MNC Dana Ekuitas;April 2017;0,009201;0,016626;1
Reksa Dana MNC Dana Ekuitas;Mei 2017;0,012330;0,004875;1
Reksa Dana MNC Dana Ekuitas;Juni 2017;0,004662;0,011536;1
Reksa Dana MNC Dana Ekuitas;Juli 2017;-0,004285;-0,002494;0
Reksa Dana MNC Dana Ekuitas;Agustus 2017;-0,038924;-0,000463;0
Reksa Dana MNC Dana Ekuitas;September 2017;-0,026789;0,001853;1
Reksa Dana MNC Dana Ekuitas;Oktober 2017;0,012508;0,013361;1
Reksa Dana MNC Dana Ekuitas;November 2017;0,008256;-0,013352;0
Reksa Dana MNC Dana Ekuitas;Desember 2017;0,026461;0,063372;1
Reksa Dana MNC Dana Ekuitas;Januari 2018;0,054729;0,034911;1
Reksa Dana MNC Dana Ekuitas;Februari 2018;-0,012377;-0,005694;0
Reksa Dana MNC Dana Ekuitas;Maret 2018;-0,053712;-0,066300;0
Reksa Dana MNC Dana Ekuitas;April 2018;-0,044923;-0,035830;0
Reksa Dana MNC Dana Ekuitas;Mei 2018;0,016109;-0,006257;0
Reksa Dana MNC Dana Ekuitas;Juni 2018;-0,019325;-0,035230;0
Reksa Dana MNC Dana Ekuitas;Juli 2018;0,018397;0,019237;1
Reksa Dana MNC Dana Ekuitas;Agustus 2018;0,004318;0,009396;1
Reksa Dana MNC Dana Ekuitas;September 2018;-0,030833;-0,011384;0
Reksa Dana MNC Dana Ekuitas;Oktober 2018;-0,053503;-0,028666;0
Reksa Dana MNC Dana Ekuitas;November 2018;0,000035;0,034071;1
Reksa Dana MNC Dana Ekuitas;Desember 2018;0,009347;0,018429;1
Reksa Dana MNC Dana Ekuitas;Januari 2019;0,041976;0,050220;1
Reksa Dana MNC Dana Ekuitas;Februari 2019;-0,012798;-0,018139;0
Reksa Dana MNC Dana Ekuitas;Maret 2019;-0,018864;-0,000477;0
Reksa Dana MNC Dana Ekuitas;April 2019;-0,004359;-0,006494;0
Reksa Dana MNC Dana Ekuitas;Mei 2019;-0,019401;-0,042564;0
Reksa Dana MNC Dana Ekuitas;Juni 2019;0,023578;0,019658;1
Reksa Dana MNC Dana Ekuitas;Juli 2019;-0,035439;0,000593;1
Reksa Dana MNC Dana Ekuitas;Agustus 2019;-0,028710;-0,014129;0
Reksa Dana MNC Dana Ekuitas;September 2019;-0,052081;-0,029604;0
Reksa Dana MNC Dana Ekuitas;Oktober 2019;-0,013225;0,005179;1
Reksa Dana MNC Dana Ekuitas;November 2019;-0,064852;-0,039180;0
Reksa Dana MNC Dana Ekuitas;Desember 2019;0,054869;0,043436;1
Reksa Dana MNC Dana Ekuitas;Januari 2020;-0,047651;-0,061487;0
Reksa Dana MNC Dana Ekuitas;Februari 2020;-0,086888;-0,086466;0
Reksa Dana Nikko Indonesia Equity Fund;Januari 2016;0,009660;0,000402;1
Reksa Dana Nikko Indonesia Equity Fund;Februari 2016;0,021340;0,029337;1
Reksa Dana Nikko Indonesia Equity Fund;Maret 2016;0,019113;0,011176;1
Reksa Dana Nikko Indonesia Equity Fund;April 2016;-0,024615;-0,005822;0
Reksa Dana Nikko Indonesia Equity Fund;Mei 2016;-0,008230;-0,013041;0
Reksa Dana Nikko Indonesia Equity Fund;Juni 2016;0,046876;0,041397;1
