waktu,username,text;
2022-02-05 13:38:47+00:00,firdha🌱,b'GRABFOOD DAN GRABMART LAGI BAGI HOKI Pokoknya selama Januari Maret jangan diem diem aja ikutan';
2022-02-05 13:38:42+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10667';
2022-02-05 13:38:42+00:00,firdha🌱,b'GRABFOOD DAN GRABMART LAGI BAGI HOKI Pokoknya selama Januari Maret jangan diem diem aja ikutan';
2022-02-05 13:38:38+00:00,firdha🌱,b'GRABFOOD DAN GRABMART LAGI BAGI HOKI Pokoknya selama Januari Maret jangan diem diem aja ikutan';
2022-02-05 13:38:37+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10666';
2022-02-05 13:38:32+00:00,firdha🌱,b'GRABFOOD DAN GRABMART LAGI BAGI HOKI Pokoknya selama Januari Maret jangan diem diem aja ikutan';
2022-02-05 13:38:29+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10665';
2022-02-05 13:38:29+00:00,firdha🌱,b'GRABFOOD DAN GRABMART LAGI BAGI HOKI Pokoknya selama Januari Maret jangan diem diem aja ikutan';
2022-02-05 13:38:25+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10664';
2022-02-05 13:38:24+00:00,firdha🌱,b'GRABFOOD DAN GRABMART LAGI BAGI HOKI Pokoknya selama Januari Maret jangan diem diem aja ikutan';
2022-02-05 13:38:21+00:00,firdha🌱,b'GRABFOOD DAN GRABMART LAGI BAGI HOKI Pokoknya selama Januari Maret jangan diem diem aja ikutan';
2022-02-05 13:38:19+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10663';
2022-02-05 13:38:18+00:00,firdha🌱,b'GRABFOOD DAN GRABMART LAGI BAGI HOKI Pokoknya selama Januari Maret jangan diem diem aja ikutan';
2022-02-05 13:38:13+00:00,firdha🌱,b'GRABFOOD DAN GRABMART LAGI BAGI HOKI Pokoknya selama Januari Maret jangan diem diem aja ikutan';
2022-02-05 13:38:12+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10662';
2022-02-05 13:38:09+00:00,firdha🌱,b'GRABFOOD DAN GRABMART LAGI BAGI HOKI Pokoknya selama Januari Maret jangan diem diem aja ikutan';
2022-02-05 13:38:09+00:00,Rinteez 🇵🇸🇲🇨,b'RT Ini aku lagi di teras rumah sama mbak driver grabfood Ada yg isengin si mbak driver order makanan dg alamat ku dan belum';
2022-02-05 13:38:07+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10661';
2022-02-05 13:38:01+00:00,firdha🌱,b'GRABFOOD DAN GRABMART LAGI BAGI HOKI Pokoknya selama Januari Maret jangan diem diem aja ikutan';
2022-02-05 13:37:54+00:00,firdha🌱,b'GRABFOOD DAN GRABMART LAGI BAGI HOKI Pokoknya selama Januari Maret jangan diem diem aja ikutan';
2022-02-05 13:37:51+00:00,firdha🌱,b'GRABFOOD DAN GRABMART LAGI BAGI HOKI Pokoknya selama Januari Maret jangan diem diem aja ikutan';
2022-02-05 13:37:48+00:00,firdha🌱,b'GRABFOOD DAN GRABMART LAGI BAGI HOKI Pokoknya selama Januari Maret jangan diem diem aja ikutan';
2022-02-05 13:37:44+00:00,firdha🌱,b'GRABFOOD DAN GRABMART LAGI BAGI HOKI Pokoknya selama Januari Maret jangan diem diem aja ikutan';
2022-02-05 13:37:41+00:00,firdha🌱,b'GRABFOOD DAN GRABMART LAGI BAGI HOKI Pokoknya selama Januari Maret jangan diem diem aja ikutan';
2022-02-05 13:37:39+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10660';
2022-02-05 13:37:38+00:00,firdha🌱,b'GRABFOOD DAN GRABMART LAGI BAGI HOKI Pokoknya selama Januari Maret jangan diem diem aja ikutan';
2022-02-05 13:37:36+00:00,firdha🌱,b'GRABFOOD DAN GRABMART LAGI BAGI HOKI Pokoknya selama Januari Maret jangan diem diem aja ikutan';
2022-02-05 13:37:31+00:00,firdha🌱,b'GRABFOOD DAN GRABMART LAGI BAGI HOKI Pokoknya selama Januari Maret jangan diem diem aja ikutan';
2022-02-05 13:37:29+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10659';
2022-02-05 13:37:22+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10658';
2022-02-05 13:37:17+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10657';
2022-02-05 13:37:08+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10656';
2022-02-05 13:37:00+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10655';
2022-02-05 13:36:55+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10654';
2022-02-05 13:36:50+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10653';
2022-02-05 13:36:45+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10652';
2022-02-05 13:36:39+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10651';
2022-02-05 13:36:34+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:36:27+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:36:20+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:36:12+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:35:02+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10650';
2022-02-05 13:34:52+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10649';
2022-02-05 13:34:45+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10648';
2022-02-05 13:34:40+00:00,ₚ⍳٥ᵏₚ⍳٥ᵏ 💦,b'ikutan giveaway dari Grab sambil makan makanan kesukaan mudah2an aku yang hoki nih susunan';
2022-02-05 13:34:35+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10647';
2022-02-05 13:34:29+00:00,ₚ⍳٥ᵏₚ⍳٥ᵏ 💦,b'ikutan giveaway dari Grab sambil makan makanan kesukaan mudah2an aku yang hoki nih susu';
2022-02-05 13:34:29+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10646';
2022-02-05 13:34:24+00:00,Obi-Chans Kenobi,b'VOUCHER GRABFOOD gt gt gt gt SHOPEEFOOD KARNA BEBAS MAU BAYAR CASH ATAU OVO';
2022-02-05 13:34:24+00:00,ₚ⍳٥ᵏₚ⍳٥ᵏ 💦,b'ikutan giveaway dari Grab sambil makan makanan kesukaan mudah2an aku yang hoki nih susu';
2022-02-05 13:34:21+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10645';
2022-02-05 13:34:18+00:00,ₚ⍳٥ᵏₚ⍳٥ᵏ 💦,b'ikutan giveaway dari Grab sambil makan makanan kesukaan mudah2an aku yang hoki nih susu';
2022-02-05 13:34:14+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10644';
2022-02-05 13:34:11+00:00,ₚ⍳٥ᵏₚ⍳٥ᵏ 💦,b'ikutan giveaway dari Grab sambil makan makanan kesukaan mudah2an aku yang hoki nih susu';
2022-02-05 13:34:10+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10643';
2022-02-05 13:34:05+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10642';
2022-02-05 13:34:04+00:00,ₚ⍳٥ᵏₚ⍳٥ᵏ 💦,b'ikutan giveaway dari Grab sambil makan makanan kesukaan mudah2an aku yang hoki nih susu';
2022-02-05 13:33:59+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10641';
2022-02-05 13:33:54+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10640';
2022-02-05 13:33:53+00:00,ₚ⍳٥ᵏₚ⍳٥ᵏ 💦,b'ikutan giveaway dari Grab sambil makan makanan kesukaan mudah2an aku yang hoki nih susuna';
2022-02-05 13:33:44+00:00,ₚ⍳٥ᵏₚ⍳٥ᵏ 💦,b'ikutan giveaway dari Grab sambil makan makanan kesukaan mudah2an aku yang hoki nih susu';
2022-02-05 13:33:43+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10639';
2022-02-05 13:33:38+00:00,ₚ⍳٥ᵏₚ⍳٥ᵏ 💦,b'ikutan giveaway dari Grab sambil makan makanan kesukaan mudah2an aku yang hoki nih susu';
2022-02-05 13:33:35+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10638';
2022-02-05 13:33:35+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:33:32+00:00,ₚ⍳٥ᵏₚ⍳٥ᵏ 💦,b'ikutan giveaway dari Grab sambil makan makanan kesukaan mudah2an aku yang hoki nih susu';
2022-02-05 13:33:29+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10637';
2022-02-05 13:33:28+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:33:26+00:00,ₚ⍳٥ᵏₚ⍳٥ᵏ 💦,b'ikutan giveaway dari Grab sambil makan makanan kesukaan mudah2an aku yang hoki nih susu';
2022-02-05 13:33:20+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:33:18+00:00,ₚ⍳٥ᵏₚ⍳٥ᵏ 💦,b'ikutan giveaway dari Grab sambil makan makanan kesukaan mudah2an aku yang hoki nih susun';
2022-02-05 13:33:15+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10636';
2022-02-05 13:33:13+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:33:07+00:00,ₚ⍳٥ᵏₚ⍳٥ᵏ 💦,b'ikutan giveaway dari Grab sambil makan makanan kesukaan mudah2an aku yang hoki nih susu';
2022-02-05 13:33:05+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10635';
2022-02-05 13:33:01+00:00,ₚ⍳٥ᵏₚ⍳٥ᵏ 💦,b'ikutan giveaway dari Grab sambil makan makanan kesukaan mudah2an aku yang hoki nih susu';
2022-02-05 13:33:00+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10634';
2022-02-05 13:32:55+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10633';
2022-02-05 13:32:54+00:00,ₚ⍳٥ᵏₚ⍳٥ᵏ 💦,b'ikutan giveaway dari Grab sambil makan makanan kesukaan mudah2an aku yang hoki nih susu';
2022-02-05 13:32:51+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10632';
2022-02-05 13:32:44+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10631';
2022-02-05 13:32:44+00:00,ₚ⍳٥ᵏₚ⍳٥ᵏ 💦,b'ikutan giveaway dari Grab sambil makan makanan kesukaan mudah2an aku yang hoki nih susu';
2022-02-05 13:32:40+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10630';
2022-02-05 13:32:36+00:00,ₚ⍳٥ᵏₚ⍳٥ᵏ 💦,b'ikutan giveaway dari Grab sambil makan makanan kesukaan mudah2an aku yang hoki nih susu';
2022-02-05 13:32:27+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10629';
2022-02-05 13:32:26+00:00,Beni Cha 🦋,b'Lembutnya driver grabfood ni cakap sorry sebab lambat hantaq makanan Rasa macam nak bagi tips banyak banyak';
2022-02-05 13:32:25+00:00,ₚ⍳٥ᵏₚ⍳٥ᵏ 💦,b'ikutan giveaway dari Grab sambil makan makanan kesukaan mudah2an aku yang hoki nih';
2022-02-05 13:32:22+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10628';
2022-02-05 13:32:19+00:00,ₚ⍳٥ᵏₚ⍳٥ᵏ 💦,b'ikutan giveaway dari Grab sambil makan makanan kesukaan mudah2an aku yang hoki nih';
2022-02-05 13:32:15+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10627';
2022-02-05 13:32:12+00:00,ₚ⍳٥ᵏₚ⍳٥ᵏ 💦,b'ikutan giveaway dari Grab sambil makan makanan kesukaan mudah2an aku yang hoki nih';
2022-02-05 13:32:11+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10626';
2022-02-05 13:32:06+00:00,ₚ⍳٥ᵏₚ⍳٥ᵏ 💦,b'ikutan giveaway dari Grab sambil makan makanan kesukaan mudah2an aku yang hoki nih';
2022-02-05 13:32:04+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10625';
2022-02-05 13:32:00+00:00,ₚ⍳٥ᵏₚ⍳٥ᵏ 💦,b'ikutan giveaway dari Grab sambil makan makanan kesukaan mudah2an aku yang hoki nih';
2022-02-05 13:31:53+00:00,ₚ⍳٥ᵏₚ⍳٥ᵏ 💦,b'ikutan giveaway dari Grab sambil makan makanan kesukaan mudah2an aku yang hoki nih';
2022-02-05 13:31:47+00:00,ₚ⍳٥ᵏₚ⍳٥ᵏ 💦,b'ikutan giveaway dari Grab sambil makan makanan kesukaan mudah2an aku yang hoki nih';
2022-02-05 13:31:37+00:00,ₚ⍳٥ᵏₚ⍳٥ᵏ 💦,b'ikutan giveaway dari Grab sambil makan makanan kesukaan mudah2an aku yang hoki nih';
2022-02-05 13:31:35+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10624';
2022-02-05 13:31:27+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10623';
2022-02-05 13:31:05+00:00,Mu'allim Fahmi,b'RT Ini aku lagi di teras rumah sama mbak driver grabfood Ada yg isengin si mbak driver order makanan dg alamat ku dan belum';
2022-02-05 13:30:49+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10622';
2022-02-05 13:30:44+00:00,ₚ⍳٥ᵏₚ⍳٥ᵏ 💦,b'ikutan giveaway dari Grab sambil makan makanan kesukaan mudah2an aku yang hoki nih';
2022-02-05 13:30:43+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10621';
2022-02-05 13:30:34+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:30:27+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:30:27+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10620';
2022-02-05 13:30:20+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:30:18+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10619';
2022-02-05 13:30:13+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10618';
2022-02-05 13:30:13+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:30:08+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10617';
2022-02-05 13:30:02+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10616';
2022-02-05 13:29:53+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10615';
2022-02-05 13:29:11+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10614';
2022-02-05 13:29:05+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10613';
2022-02-05 13:28:58+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10612';
2022-02-05 13:28:53+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10611';
2022-02-05 13:28:43+00:00,ₚ⍳٥ᵏₚ⍳٥ᵏ 💦,b'ikutan giveaway dari Grab sambil makan makanan kesukaan mudah2an aku yang hoki nih';
2022-02-05 13:27:34+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:27:27+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:27:20+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:27:13+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:27:01+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10610';
2022-02-05 13:26:39+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10609';
2022-02-05 13:26:31+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10608';
2022-02-05 13:26:27+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10607';
2022-02-05 13:26:21+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10606';
2022-02-05 13:26:16+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10605';
2022-02-05 13:26:11+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10604';
2022-02-05 13:26:06+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10603';
2022-02-05 13:26:01+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10602';
2022-02-05 13:25:56+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10601';
2022-02-05 13:25:39+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10600';
2022-02-05 13:25:28+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10599';
2022-02-05 13:25:23+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10598';
2022-02-05 13:25:18+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10597';
2022-02-05 13:25:13+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10596';
2022-02-05 13:25:07+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10595';
2022-02-05 13:25:01+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10594';
2022-02-05 13:24:56+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10593';
2022-02-05 13:24:50+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10592';
2022-02-05 13:24:44+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10591';
2022-02-05 13:24:40+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10590';
2022-02-05 13:24:34+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:24:29+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10589';
2022-02-05 13:24:27+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:24:20+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:24:13+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:24:07+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10588';
2022-02-05 13:23:51+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10587';
2022-02-05 13:23:45+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10586';
2022-02-05 13:23:38+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10585';
2022-02-05 13:23:25+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10584';
2022-02-05 13:23:20+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10583';
2022-02-05 13:23:14+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10582';
2022-02-05 13:23:08+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10581';
2022-02-05 13:23:03+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10580';
2022-02-05 13:22:55+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10579';
2022-02-05 13:22:48+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10578';
2022-02-05 13:22:44+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10577';
2022-02-05 13:22:39+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10576';
2022-02-05 13:22:33+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10575';
2022-02-05 13:22:28+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10574';
2022-02-05 13:22:21+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10573';
2022-02-05 13:22:07+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10572';
2022-02-05 13:22:01+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10571';
2022-02-05 13:21:50+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10570';
2022-02-05 13:21:45+00:00,Nila Jenggala,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI';
2022-02-05 13:21:42+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10569';
2022-02-05 13:21:36+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10568';
2022-02-05 13:21:34+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:21:30+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10567';
2022-02-05 13:21:26+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:21:23+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10566';
2022-02-05 13:21:19+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:21:12+00:00,Panggil aja Run,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI BAGIHOKI';
2022-02-05 13:21:02+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10565';
2022-02-05 13:20:57+00:00,ikaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10';
2022-02-05 13:20:57+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10564';
2022-02-05 13:20:53+00:00,ikaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 9';
2022-02-05 13:20:52+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10563';
2022-02-05 13:20:49+00:00,ikaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 8';
2022-02-05 13:20:44+00:00,ikaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 7';
2022-02-05 13:20:40+00:00,ikaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 6';
2022-02-05 13:20:39+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 10562';
