Reksa Dana;Bulan;Y;X1;X2
Reksa Dana Danareksa Mawar;April 2018;-0.04;-0.04;0.00
Reksa Dana Danareksa Mawar;Mei 2018;-0.01;-0.01;0.00
Reksa Dana Danareksa Mawar;Juni 2018;-0.04;-0.04;0.00
Reksa Dana Danareksa Mawar;Juli 2018;0.03;0.02;0.00
Reksa Dana Danareksa Mawar;Agustus 2018;0.00;0.01;0.00
Reksa Dana Danareksa Mawar;September 2018;-0.02;-0.01;0.00
Reksa Dana Danareksa Mawar;Oktober 2018;-0.03;-0.03;0.00
Reksa Dana Danareksa Mawar;November 2018;0.03;0.03;0.00
Reksa Dana Danareksa Mawar;Desember 2018;0.01;0.02;0.00
Reksa Dana Danareksa Mawar;Januari 2019;0.04;0.05;0.00
Reksa Dana Danareksa Mawar;Februari 2019;-0.04;-0.02;0.00
Reksa Dana Danareksa Mawar;Maret 2019;0.00;0.00;0.00
Reksa Dana Danareksa Mawar;April 2019;0.01;-0.01;0.00
Reksa Dana Danareksa Mawar;Mei 2019;-0.05;-0.04;0.00
Reksa Dana Danareksa Mawar;Juni 2019;0.03;0.02;0.00
Reksa Dana Danareksa Mawar;Juli 2019;0.00;0.00;0.00
Reksa Dana Danareksa Mawar;Agustus 2019;-0.02;-0.01;0.00
Reksa Dana Danareksa Mawar;September 2019;-0.05;-0.03;0.00
Reksa Dana Danareksa Mawar;Oktober 2019;0.00;0.01;0.00
Reksa Dana Danareksa Mawar;November 2019;-0.05;-0.04;0.00
Reksa Dana Danareksa Mawar;Desember 2019;0.04;0.04;0.00
Reksa Dana Danareksa Mawar;Januari 2020;-0.06;-0.06;0.00
Reksa Dana Danareksa Mawar;Februari 2020;-0.09;-0.09;0.01
Reksa Dana Danareksa Mawar Fokus 10;Januari 2016;0.00;0.00;0.00
Reksa Dana Danareksa Mawar Fokus 10;Februari 2016;0.03;0.03;0.00
Reksa Dana Danareksa Mawar Fokus 10;Maret 2016;0.01;0.01;0.00
Reksa Dana Danareksa Mawar Fokus 10;April 2016;0.00;-0.01;0.00
Reksa Dana Danareksa Mawar Fokus 10;Mei 2016;-0.01;-0.01;0.00
Reksa Dana Danareksa Mawar Fokus 10;Juni 2016;0.05;0.04;0.00
Reksa Dana Danareksa Mawar Fokus 10;Juli 2016;0.03;0.04;0.00
Reksa Dana Danareksa Mawar Fokus 10;Agustus 2016;0.00;0.03;0.00
Reksa Dana Danareksa Mawar Fokus 10;September 2016;0.00;-0.01;0.00
Reksa Dana Danareksa Mawar Fokus 10;Oktober 2016;0.01;0.01;0.00
Reksa Dana Danareksa Mawar Fokus 10;November 2016;-0.06;-0.05;0.00
Reksa Dana Danareksa Mawar Fokus 10;Desember 2016;0.01;0.02;0.00
Reksa Dana Danareksa Mawar Fokus 10;Januari 2017;-0.02;0.00;0.00
Reksa Dana Danareksa Mawar Fokus 10;Februari 2017;0.01;0.01;0.00
Reksa Dana Danareksa Mawar Fokus 10;Maret 2017;0.02;0.03;0.00
Reksa Dana Danareksa Mawar Fokus 10;April 2017;0.01;0.02;0.00
Reksa Dana Danareksa Mawar Fokus 10;Mei 2017;0.01;0.00;0.00
Reksa Dana Danareksa Mawar Fokus 10;Juni 2017;0.01;0.01;0.00
Reksa Dana Danareksa Mawar Fokus 10;Juli 2017;-0.01;0.00;0.00
Reksa Dana Danareksa Mawar Fokus 10;Agustus 2017;0.00;0.00;0.00
Reksa Dana Danareksa Mawar Fokus 10;September 2017;-0.01;0.00;0.00
Reksa Dana Danareksa Mawar Fokus 10;Oktober 2017;0.01;0.01;0.00
Reksa Dana Danareksa Mawar Fokus 10;November 2017;-0.02;-0.01;0.00
Reksa Dana Danareksa Mawar Fokus 10;Desember 2017;0.07;0.06;0.00
Reksa Dana Danareksa Mawar Fokus 10;Januari 2018;0.03;0.03;0.00
Reksa Dana Danareksa Mawar Fokus 10;Februari 2018;-0.01;-0.01;0.00
Reksa Dana Danareksa Mawar Fokus 10;Maret 2018;-0.08;-0.07;0.00
Reksa Dana Danareksa Mawar Fokus 10;April 2018;0.00;-0.04;0.00
Reksa Dana Danareksa Mawar Fokus 10;Mei 2018;0.07;-0.01;0.00
Reksa Dana Danareksa Mawar Fokus 10;Juni 2018;-0.04;-0.04;0.00
Reksa Dana Danareksa Mawar Fokus 10;Juli 2018;0.02;0.02;0.00
Reksa Dana Danareksa Mawar Fokus 10;Agustus 2018;0.00;0.01;0.00
Reksa Dana Danareksa Mawar Fokus 10;September 2018;-0.03;-0.01;0.00
Reksa Dana Danareksa Mawar Fokus 10;Oktober 2018;-0.02;-0.03;0.00
Reksa Dana Danareksa Mawar Fokus 10;November 2018;0.04;0.03;0.00
Reksa Dana Danareksa Mawar Fokus 10;Desember 2018;0.00;0.02;0.00
Reksa Dana Danareksa Mawar Fokus 10;Januari 2019;0.07;0.05;0.00
Reksa Dana Danareksa Mawar Fokus 10;Februari 2019;-0.07;-0.02;0.00
Reksa Dana Danareksa Mawar Fokus 10;Maret 2019;-0.01;0.00;0.00
Reksa Dana Danareksa Mawar Fokus 10;April 2019;0.01;-0.01;0.00
Reksa Dana Danareksa Mawar Fokus 10;Mei 2019;-0.07;-0.04;0.00
Reksa Dana Danareksa Mawar Fokus 10;Juni 2019;0.06;0.02;0.00
Reksa Dana Danareksa Mawar Fokus 10;Juli 2019;0.01;0.00;0.00
Reksa Dana Danareksa Mawar Fokus 10;Agustus 2019;-0.02;-0.01;0.00
Reksa Dana Danareksa Mawar Fokus 10;September 2019;-0.05;-0.03;0.00
Reksa Dana Danareksa Mawar Fokus 10;Oktober 2019;0.02;0.01;0.00
Reksa Dana Danareksa Mawar Fokus 10;November 2019;-0.07;-0.04;0.00
Reksa Dana Danareksa Mawar Fokus 10;Desember 2019;0.05;0.04;0.00
Reksa Dana Danareksa Mawar Fokus 10;Januari 2020;-0.10;-0.06;0.00
Reksa Dana Danareksa Mawar Fokus 10;Februari 2020;-0.12;-0.09;0.01
Reksa Dana Danareksa Mawar Komoditas 10;Januari 2016;0.01;0.00;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Februari 2016;0.03;0.03;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Maret 2016;0.01;0.01;0.00
Reksa Dana Danareksa Mawar Komoditas 10;April 2016;-0.02;-0.01;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Mei 2016;-0.01;-0.01;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Juni 2016;0.05;0.04;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Juli 2016;0.04;0.04;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Agustus 2016;0.02;0.03;0.00
Reksa Dana Danareksa Mawar Komoditas 10;September 2016;-0.01;-0.01;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Oktober 2016;0.01;0.01;0.00
Reksa Dana Danareksa Mawar Komoditas 10;November 2016;-0.07;-0.05;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Desember 2016;0.01;0.02;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Januari 2017;-0.02;0.00;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Februari 2017;0.01;0.01;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Maret 2017;0.02;0.03;0.00
Reksa Dana Danareksa Mawar Komoditas 10;April 2017;0.01;0.02;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Mei 2017;0.00;0.00;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Juni 2017;0.02;0.01;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Juli 2017;0.00;0.00;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Agustus 2017;0.00;0.00;0.00
Reksa Dana Danareksa Mawar Komoditas 10;September 2017;-0.01;0.00;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Oktober 2017;0.01;0.01;0.00
Reksa Dana Danareksa Mawar Komoditas 10;November 2017;0.00;-0.01;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Desember 2017;0.07;0.06;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Januari 2018;0.03;0.03;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Februari 2018;-0.01;-0.01;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Maret 2018;-0.09;-0.07;0.00
Reksa Dana Danareksa Mawar Komoditas 10;April 2018;-0.04;-0.04;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Mei 2018;0.01;-0.01;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Juni 2018;-0.04;-0.04;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Juli 2018;0.03;0.02;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Agustus 2018;0.01;0.01;0.00
Reksa Dana Danareksa Mawar Komoditas 10;September 2018;-0.02;-0.01;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Oktober 2018;-0.01;-0.03;0.00
Reksa Dana Danareksa Mawar Komoditas 10;November 2018;0.04;0.03;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Desember 2018;0.01;0.02;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Januari 2019;0.07;0.05;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Februari 2019;-0.04;-0.02;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Maret 2019;0.01;0.00;0.00
Reksa Dana Danareksa Mawar Komoditas 10;April 2019;0.00;-0.01;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Mei 2019;-0.04;-0.04;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Juni 2019;0.03;0.02;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Juli 2019;0.00;0.00;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Agustus 2019;-0.02;-0.01;0.00
Reksa Dana Danareksa Mawar Komoditas 10;September 2019;-0.05;-0.03;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Oktober 2019;0.00;0.01;0.00
Reksa Dana Danareksa Mawar Komoditas 10;November 2019;-0.04;-0.04;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Desember 2019;0.04;0.04;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Januari 2020;-0.06;-0.06;0.00
Reksa Dana Danareksa Mawar Komoditas 10;Februari 2020;-0.08;-0.09;0.01
Reksa Dana Eastspring Investments Value Discovery Kelas A;Januari 2016;0.00;0.00;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Februari 2016;0.03;0.03;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Maret 2016;0.03;0.01;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;April 2016;0.00;-0.01;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Mei 2016;-0.01;-0.01;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Juni 2016;0.04;0.04;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Juli 2016;0.05;0.04;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Agustus 2016;0.02;0.03;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;September 2016;-0.02;-0.01;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Oktober 2016;0.02;0.01;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;November 2016;-0.08;-0.05;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Desember 2016;0.01;0.02;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Januari 2017;0.00;0.00;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Februari 2017;0.03;0.01;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Maret 2017;0.05;0.03;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;April 2017;0.01;0.02;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Mei 2017;0.00;0.00;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Juni 2017;0.01;0.01;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Juli 2017;0.00;0.00;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Agustus 2017;0.00;0.00;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;September 2017;0.00;0.00;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Oktober 2017;0.00;0.01;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;November 2017;-0.01;-0.01;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Desember 2017;0.07;0.06;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Januari 2018;0.06;0.03;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Februari 2018;-0.01;-0.01;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Maret 2018;-0.09;-0.07;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;April 2018;-0.04;-0.04;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Mei 2018;-0.01;-0.01;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Juni 2018;-0.03;-0.04;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Juli 2018;0.03;0.02;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Agustus 2018;0.00;0.01;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;September 2018;-0.02;-0.01;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Oktober 2018;-0.03;-0.03;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;November 2018;0.03;0.03;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Desember 2018;0.00;0.02;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Januari 2019;0.07;0.05;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Februari 2019;-0.03;-0.02;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Maret 2019;0.00;0.00;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;April 2019;0.01;-0.01;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Mei 2019;-0.04;-0.04;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Juni 2019;0.03;0.02;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Juli 2019;0.01;0.00;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Agustus 2019;-0.03;-0.01;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;September 2019;-0.04;-0.03;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Oktober 2019;-0.01;0.01;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;November 2019;-0.05;-0.04;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Desember 2019;0.04;0.04;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Januari 2020;-0.06;-0.06;0.00
Reksa Dana Eastspring Investments Value Discovery Kelas A;Februari 2020;-0.08;-0.09;0.01
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Januari 2016;0.00;0.00;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Februari 2016;0.02;0.03;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Maret 2016;0.02;0.01;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;April 2016;0.00;-0.01;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Mei 2016;-0.02;-0.01;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Juni 2016;0.04;0.04;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Juli 2016;0.05;0.04;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Agustus 2016;0.02;0.03;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;September 2016;-0.01;-0.01;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Oktober 2016;0.01;0.01;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;November 2016;-0.09;-0.05;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Desember 2016;0.02;0.02;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Januari 2017;0.01;0.00;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Februari 2017;0.01;0.01;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Maret 2017;0.04;0.03;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;April 2017;0.02;0.02;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Mei 2017;0.00;0.00;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Juni 2017;0.01;0.01;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Juli 2017;-0.01;0.00;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Agustus 2017;0.00;0.00;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;September 2017;0.00;0.00;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Oktober 2017;0.00;0.01;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;November 2017;-0.01;-0.01;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Desember 2017;0.06;0.06;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Januari 2018;0.06;0.03;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Februari 2018;-0.01;-0.01;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Maret 2018;-0.09;-0.07;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;April 2018;-0.04;-0.04;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Mei 2018;-0.01;-0.01;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Juni 2018;-0.04;-0.04;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Juli 2018;0.03;0.02;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Agustus 2018;0.00;0.01;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;September 2018;-0.02;-0.01;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Oktober 2018;-0.03;-0.03;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;November 2018;0.03;0.03;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Desember 2018;0.01;0.02;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Januari 2019;0.07;0.05;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Februari 2019;-0.02;-0.02;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Maret 2019;-0.01;0.00;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;April 2019;0.01;-0.01;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Mei 2019;-0.03;-0.04;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Juni 2019;0.02;0.02;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Juli 2019;0.00;0.00;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Agustus 2019;-0.03;-0.01;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;September 2019;-0.04;-0.03;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Oktober 2019;0.00;0.01;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;November 2019;-0.05;-0.04;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Desember 2019;0.04;0.04;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Januari 2020;-0.05;-0.06;0.00
Reksa Dana Saham Eastspring Investments Alpha Navigator Kelas A;Februari 2020;-0.07;-0.09;0.01
Reksa Dana Fwd Asset Philanthropy Equity Fund;Januari 2016;0.01;0.00;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Februari 2016;0.03;0.03;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Maret 2016;0.01;0.01;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;April 2016;-0.01;-0.01;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Mei 2016;-0.01;-0.01;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Juni 2016;0.05;0.04;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Juli 2016;0.03;0.04;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Agustus 2016;0.02;0.03;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;September 2016;-0.01;-0.01;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Oktober 2016;0.00;0.01;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;November 2016;-0.08;-0.05;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Desember 2016;0.02;0.02;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Januari 2017;-0.01;0.00;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Februari 2017;0.01;0.01;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Maret 2017;0.02;0.03;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;April 2017;0.02;0.02;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Mei 2017;0.01;0.00;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Juni 2017;0.02;0.01;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Juli 2017;0.00;0.00;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Agustus 2017;0.00;0.00;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;September 2017;-0.01;0.00;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Oktober 2017;0.01;0.01;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;November 2017;-0.01;-0.01;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Desember 2017;0.07;0.06;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Januari 2018;0.01;0.03;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Februari 2018;-0.01;-0.01;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Maret 2018;-0.08;-0.07;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;April 2018;-0.04;-0.04;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Mei 2018;0.00;-0.01;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Juni 2018;-0.05;-0.04;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Juli 2018;0.03;0.02;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Agustus 2018;0.00;0.01;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;September 2018;-0.01;-0.01;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Oktober 2018;-0.03;-0.03;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;November 2018;0.04;0.03;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Desember 2018;0.01;0.02;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Januari 2019;0.05;0.05;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Februari 2019;-0.03;-0.02;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Maret 2019;0.01;0.00;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;April 2019;0.00;-0.01;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Mei 2019;-0.03;-0.04;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Juni 2019;0.03;0.02;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Juli 2019;0.00;0.00;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Agustus 2019;-0.02;-0.01;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;September 2019;-0.04;-0.03;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Oktober 2019;0.00;0.01;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;November 2019;-0.04;-0.04;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Desember 2019;0.04;0.04;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Januari 2020;-0.05;-0.06;0.00
Reksa Dana Fwd Asset Philanthropy Equity Fund;Februari 2020;-0.08;-0.09;0.01
Reksa Dana Fwd Asset High Conviction Equity Fund;Januari 2016;0.01;0.00;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;Februari 2016;0.03;0.03;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;Maret 2016;0.01;0.01;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;April 2016;-0.02;-0.01;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;Mei 2016;-0.01;-0.01;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;Juni 2016;0.04;0.04;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;Juli 2016;0.02;0.04;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;Agustus 2016;0.02;0.03;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;September 2016;-0.01;-0.01;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;Oktober 2016;0.00;0.01;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;November 2016;-0.09;-0.05;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;Desember 2016;0.03;0.02;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;Januari 2017;-0.01;0.00;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;Februari 2017;0.01;0.01;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;Maret 2017;0.03;0.03;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;April 2017;0.01;0.02;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;Mei 2017;0.01;0.00;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;Juni 2017;0.01;0.01;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;Juli 2017;-0.01;0.00;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;Agustus 2017;0.00;0.00;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;September 2017;0.00;0.00;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;Oktober 2017;0.01;0.01;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;November 2017;-0.01;-0.01;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;Desember 2017;0.07;0.06;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;Januari 2018;0.01;0.03;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;Februari 2018;-0.01;-0.01;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;Maret 2018;-0.09;-0.07;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;April 2018;-0.05;-0.04;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;Mei 2018;-0.01;-0.01;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;Juni 2018;-0.05;-0.04;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;Juli 2018;0.03;0.02;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;Agustus 2018;0.01;0.01;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;September 2018;0.00;-0.01;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;Oktober 2018;-0.03;-0.03;0.00
Reksa Dana Fwd Asset High Conviction Equity Fund;November 2018;0.05;0.03;0.00
