Reksa Dana;Bulan;Y;X1;X2
Reksa Dana HPAM Ultima Ekuitas 1;Agustus 2020;-0,019789;0,176314;0,031087
Reksa Dana HPAM Ultima Ekuitas 1;September 2020;-0,038409;-0,201361;0,040546
Reksa Dana HPAM Ultima Ekuitas 1;Oktober 2020;0,026380;0,049853;0,002485
Reksa Dana HPAM Ultima Ekuitas 1;November 2020;0,037894;0,091254;0,008327
Reksa Dana HPAM Ultima Ekuitas 1;Desember 2020;0,046115;0,062165;0,003865
Reksa Dana HPAM Ultima Ekuitas 1;Januari 2021;0,009400;-0,022684;0,000515
Reksa Dana HPAM Ultima Ekuitas 1;Februari 2021;0,053149;0,061564;0,003790
Reksa Dana HPAM Ultima Ekuitas 1;Maret 2021;-0,064310;-0,044222;0,001956
Reksa Dana HPAM Ultima Ekuitas 1;April 2021;0,046885;-0,001475;0,000002
Reksa Dana HPAM Ultima Ekuitas 1;Mei 2021;0,044354;-0,011195;0,000125
Reksa Dana HPAM Ultima Ekuitas 1;Juni 2021;0,006907;0,003231;0,000010
Reksa Dana HPAM Ultima Ekuitas 1;Juli 2021;-0,016402;0,010963;0,000120
Reksa Dana HPAM Ultima Ekuitas 1;Agustus 2021;-0,030428;0,010059;0,000101
Reksa Dana HPAM Ultima Ekuitas 1;September 2021;-0,003475;0,019054;0,000363
Reksa Dana HPAM Ultima Ekuitas 1;Oktober 2021;0,044963;0,045257;0,002048
Reksa Dana HPAM Ultima Ekuitas 1;November 2021;-0,034095;-0,011874;0,000141
Reksa Dana HPAM Ultima Ekuitas 1;Desember 2021;0,037001;0,004115;0,000017
Reksa Dana Premier Ekuitas Makro Plus;Maret 2020;-0,218387;-0,170744;0,029154
Reksa Dana Premier Ekuitas Makro Plus;April 2020;0,034629;0,035937;0,001291
Reksa Dana Premier Ekuitas Makro Plus;Mei 2020;0,013477;0,004727;0,000022
Reksa Dana Premier Ekuitas Makro Plus;Juni 2020;0,057438;0,028767;0,000828
Reksa Dana Premier Ekuitas Makro Plus;Juli 2020;0,040340;0,046627;0,002174
Reksa Dana Premier Ekuitas Makro Plus;Agustus 2020;0,024090;0,176314;0,031087
Reksa Dana Premier Ekuitas Makro Plus;September 2020;-0,113484;-0,201361;0,040546
Reksa Dana Premier Ekuitas Makro Plus;Oktober 2020;0,051416;0,049853;0,002485
Reksa Dana Premier Ekuitas Makro Plus;November 2020;0,117238;0,091254;0,008327
Reksa Dana Premier Ekuitas Makro Plus;Desember 2020;0,061781;0,062165;0,003865
Reksa Dana Premier Ekuitas Makro Plus;Januari 2021;-0,063214;-0,022684;0,000515
Reksa Dana Premier Ekuitas Makro Plus;Februari 2021;0,008032;0,061564;0,003790
Reksa Dana Premier Ekuitas Makro Plus;Maret 2021;-0,039790;-0,044222;0,001956
Reksa Dana Premier Ekuitas Makro Plus;April 2021;-0,029406;-0,001475;0,000002
Reksa Dana Premier Ekuitas Makro Plus;Mei 2021;-0,014288;-0,011195;0,000125
Reksa Dana Premier Ekuitas Makro Plus;Juni 2021;-0,060669;0,003231;0,000010
Reksa Dana Premier Ekuitas Makro Plus;Juli 2021;-0,023008;0,010963;0,000120
Reksa Dana Premier Ekuitas Makro Plus;Agustus 2021;0,031996;0,010059;0,000101
Reksa Dana Premier Ekuitas Makro Plus;September 2021;-0,002032;0,019054;0,000363
Reksa Dana Premier Ekuitas Makro Plus;Oktober 2021;0,019279;0,045257;0,002048
Reksa Dana Premier Ekuitas Makro Plus;November 2021;0,012136;-0,011874;0,000141
Reksa Dana Premier Ekuitas Makro Plus;Desember 2021;0,039501;0,004115;0,000017
Reksa Dana I Am Equity Fund;Maret 2020;-0,236557;-0,170744;0,029154
Reksa Dana I Am Equity Fund;April 2020;0,041506;0,035937;0,001291
Reksa Dana I Am Equity Fund;Mei 2020;0,034769;0,004727;0,000022
Reksa Dana I Am Equity Fund;Juni 2020;0,087627;0,028767;0,000828
Reksa Dana I Am Equity Fund;Juli 2020;0,040056;0,046627;0,002174
Reksa Dana I Am Equity Fund;Agustus 2020;0,011563;0,176314;0,031087
Reksa Dana I Am Equity Fund;September 2020;-0,085787;-0,201361;0,040546
Reksa Dana I Am Equity Fund;Oktober 2020;0,055291;0,049853;0,002485
Reksa Dana I Am Equity Fund;November 2020;0,160666;0,091254;0,008327
Reksa Dana I Am Equity Fund;Desember 2020;0,113801;0,062165;0,003865
Reksa Dana I Am Equity Fund;Januari 2021;-0,060691;-0,022684;0,000515
Reksa Dana I Am Equity Fund;Februari 2021;0,009817;0,061564;0,003790
Reksa Dana I Am Equity Fund;Maret 2021;-0,046949;-0,044222;0,001956
Reksa Dana I Am Equity Fund;April 2021;-0,027499;-0,001475;0,000002
Reksa Dana I Am Equity Fund;Mei 2021;-0,045173;-0,011195;0,000125
Reksa Dana I Am Equity Fund;Juni 2021;-0,078927;0,003231;0,000010
Reksa Dana I Am Equity Fund;Juli 2021;-0,039565;0,010963;0,000120
Reksa Dana I Am Equity Fund;Agustus 2021;0,015715;0,010059;0,000101
Reksa Dana I Am Equity Fund;September 2021;0,055123;0,019054;0,000363
Reksa Dana I Am Equity Fund;Oktober 2021;0,077275;0,045257;0,002048
Reksa Dana I Am Equity Fund;November 2021;-0,028930;-0,011874;0,000141
Reksa Dana I Am Equity Fund;Desember 2021;-0,030040;0,004115;0,000017
Reksa Dana Lautandhana Equity Progresif;Maret 2020;-0,193500;-0,170744;0,029154
Reksa Dana Lautandhana Equity Progresif;April 2020;0,064603;0,035937;0,001291
Reksa Dana Lautandhana Equity Progresif;Mei 2020;0,016246;0,004727;0,000022
Reksa Dana Lautandhana Equity Progresif;Juni 2020;0,063209;0,028767;0,000828
Reksa Dana Lautandhana Equity Progresif;Juli 2020;0,045332;0,046627;0,002174
Reksa Dana Lautandhana Equity Progresif;Agustus 2020;0,023660;0,176314;0,031087
Reksa Dana Lautandhana Equity Progresif;September 2020;-0,112714;-0,201361;0,040546
Reksa Dana Lautandhana Equity Progresif;Oktober 2020;0,056747;0,049853;0,002485
Reksa Dana Lautandhana Equity Progresif;November 2020;0,119256;0,091254;0,008327
Reksa Dana Lautandhana Equity Progresif;Desember 2020;0,064942;0,062165;0,003865
Reksa Dana Lautandhana Equity Progresif;Januari 2021;-0,054821;-0,022684;0,000515
Reksa Dana Lautandhana Equity Progresif;Februari 2021;0,025016;0,061564;0,003790
Reksa Dana Lautandhana Equity Progresif;Maret 2021;-0,030563;-0,044222;0,001956
Reksa Dana Lautandhana Equity Progresif;April 2021;-0,008997;-0,001475;0,000002
Reksa Dana Lautandhana Equity Progresif;Mei 2021;-0,011765;-0,011195;0,000125
Reksa Dana Lautandhana Equity Progresif;Juni 2021;-0,055070;0,003231;0,000010
Reksa Dana Lautandhana Equity Progresif;Juli 2021;-0,042051;0,010963;0,000120
Reksa Dana Lautandhana Equity Progresif;Agustus 2021;0,043649;0,010059;0,000101
Reksa Dana Lautandhana Equity Progresif;September 2021;0,044041;0,019054;0,000363
Reksa Dana Lautandhana Equity Progresif;Oktober 2021;0,068016;0,045257;0,002048
Reksa Dana Lautandhana Equity Progresif;November 2021;-0,037398;-0,011874;0,000141
Reksa Dana Lautandhana Equity Progresif;Desember 2021;-0,020152;0,004115;0,000017
Reksa Dana Lautandhana Saham Lestari;Maret 2020;-0,230840;-0,170744;0,029154
Reksa Dana Lautandhana Saham Lestari;April 2020;0,014202;0,035937;0,001291
Reksa Dana Lautandhana Saham Lestari;Mei 2020;0,024413;0,004727;0,000022
Reksa Dana Lautandhana Saham Lestari;Juni 2020;0,066950;0,028767;0,000828
Reksa Dana Lautandhana Saham Lestari;Juli 2020;0,041519;0,046627;0,002174
Reksa Dana Lautandhana Saham Lestari;Agustus 2020;0,034907;0,176314;0,031087
Reksa Dana Lautandhana Saham Lestari;September 2020;-0,107758;-0,201361;0,040546
Reksa Dana Lautandhana Saham Lestari;Oktober 2020;0,049634;0,049853;0,002485
Reksa Dana Lautandhana Saham Lestari;November 2020;0,143170;0,091254;0,008327
Reksa Dana Lautandhana Saham Lestari;Desember 2020;0,058353;0,062165;0,003865
Reksa Dana Lautandhana Saham Lestari;Januari 2021;-0,056754;-0,022684;0,000515
Reksa Dana Lautandhana Saham Lestari;Februari 2021;0,035675;0,061564;0,003790
Reksa Dana Lautandhana Saham Lestari;Maret 2021;-0,029396;-0,044222;0,001956
Reksa Dana Lautandhana Saham Lestari;April 2021;-0,008578;-0,001475;0,000002
Reksa Dana Lautandhana Saham Lestari;Mei 2021;-0,011785;-0,011195;0,000125
Reksa Dana Lautandhana Saham Lestari;Juni 2021;-0,046996;0,003231;0,000010
Reksa Dana Lautandhana Saham Lestari;Juli 2021;-0,014755;0,010963;0,000120
Reksa Dana Lautandhana Saham Lestari;Agustus 2021;0,023746;0,010059;0,000101
Reksa Dana Lautandhana Saham Lestari;September 2021;0,062548;0,019054;0,000363
Reksa Dana Lautandhana Saham Lestari;Oktober 2021;0,064476;0,045257;0,002048
Reksa Dana Lautandhana Saham Lestari;November 2021;-0,033923;-0,011874;0,000141
Reksa Dana Lautandhana Saham Lestari;Desember 2021;-0,017595;0,004115;0,000017
Reksa Dana Lautandhana Saham Prima;Maret 2020;-0,241145;-0,170744;0,029154
Reksa Dana Lautandhana Saham Prima;April 2020;0,009782;0,035937;0,001291
Reksa Dana Lautandhana Saham Prima;Mei 2020;0,015071;0,004727;0,000022
Reksa Dana Lautandhana Saham Prima;Juni 2020;0,079115;0,028767;0,000828
Reksa Dana Lautandhana Saham Prima;Juli 2020;0,035808;0,046627;0,002174
Reksa Dana Lautandhana Saham Prima;Agustus 2020;0,033053;0,176314;0,031087
Reksa Dana Lautandhana Saham Prima;September 2020;-0,110082;-0,201361;0,040546
Reksa Dana Lautandhana Saham Prima;Oktober 2020;0,057544;0,049853;0,002485
Reksa Dana Lautandhana Saham Prima;November 2020;0,136947;0,091254;0,008327
Reksa Dana Lautandhana Saham Prima;Desember 2020;0,056814;0,062165;0,003865
Reksa Dana Lautandhana Saham Prima;Januari 2021;-0,054085;-0,022684;0,000515
Reksa Dana Lautandhana Saham Prima;Februari 2021;0,033848;0,061564;0,003790
Reksa Dana Lautandhana Saham Prima;Maret 2021;-0,032075;-0,044222;0,001956
Reksa Dana Lautandhana Saham Prima;April 2021;-0,010774;-0,001475;0,000002
Reksa Dana Lautandhana Saham Prima;Mei 2021;-0,013494;-0,011195;0,000125
Reksa Dana Lautandhana Saham Prima;Juni 2021;-0,047800;0,003231;0,000010
Reksa Dana Lautandhana Saham Prima;Juli 2021;-0,019131;0,010963;0,000120
Reksa Dana Lautandhana Saham Prima;Agustus 2021;0,023680;0,010059;0,000101
Reksa Dana Lautandhana Saham Prima;September 2021;0,043869;0,019054;0,000363
Reksa Dana Lautandhana Saham Prima;Oktober 2021;0,069954;0,045257;0,002048
Reksa Dana Lautandhana Saham Prima;November 2021;-0,020536;-0,011874;0,000141
Reksa Dana Lautandhana Saham Prima;Desember 2021;-0,031670;0,004115;0,000017
Reksa Dana Lautandhana Growth Fund;Maret 2020;-0,205023;-0,170744;0,029154
Reksa Dana Lautandhana Growth Fund;April 2020;0,061733;0,035937;0,001291
Reksa Dana Lautandhana Growth Fund;Mei 2020;0,020357;0,004727;0,000022
Reksa Dana Lautandhana Growth Fund;Juni 2020;0,069564;0,028767;0,000828
Reksa Dana Lautandhana Growth Fund;Juli 2020;0,043285;0,046627;0,002174
Reksa Dana Lautandhana Growth Fund;Agustus 2020;0,027634;0,176314;0,031087
Reksa Dana Lautandhana Growth Fund;September 2020;-0,128487;-0,201361;0,040546
Reksa Dana Lautandhana Growth Fund;Oktober 2020;0,066857;0,049853;0,002485
Reksa Dana Lautandhana Growth Fund;November 2020;0,126134;0,091254;0,008327
Reksa Dana Lautandhana Growth Fund;Desember 2020;0,044880;0,062165;0,003865
Reksa Dana Lautandhana Growth Fund;Januari 2021;-0,056484;-0,022684;0,000515
Reksa Dana Lautandhana Growth Fund;Februari 2021;0,041767;0,061564;0,003790
Reksa Dana Lautandhana Growth Fund;Maret 2021;-0,025844;-0,044222;0,001956
Reksa Dana Lautandhana Growth Fund;April 2021;-0,013543;-0,001475;0,000002
Reksa Dana Lautandhana Growth Fund;Mei 2021;-0,006584;-0,011195;0,000125
Reksa Dana Lautandhana Growth Fund;Juni 2021;-0,057262;0,003231;0,000010
Reksa Dana Lautandhana Growth Fund;Juli 2021;-0,043277;0,010963;0,000120
Reksa Dana Lautandhana Growth Fund;Agustus 2021;0,035810;0,010059;0,000101
Reksa Dana Lautandhana Growth Fund;September 2021;0,049128;0,019054;0,000363
Reksa Dana Lautandhana Growth Fund;Oktober 2021;0,065079;0,045257;0,002048
Reksa Dana Lautandhana Growth Fund;November 2021;-0,037339;-0,011874;0,000141
Reksa Dana Lautandhana Growth Fund;Desember 2021;-0,025873;0,004115;0,000017
Reksa Dana Lautandhana Saham Mahadi;Maret 2020;-0,233403;-0,170744;0,029154
Reksa Dana Lautandhana Saham Mahadi;April 2020;0,020612;0,035937;0,001291
Reksa Dana Lautandhana Saham Mahadi;Mei 2020;-0,009377;0,004727;0,000022
Reksa Dana Lautandhana Saham Mahadi;Juni 2020;0,084648;0,028767;0,000828
Reksa Dana Lautandhana Saham Mahadi;Juli 2020;0,040098;0,046627;0,002174
Reksa Dana Lautandhana Saham Mahadi;Agustus 2020;0,028688;0,176314;0,031087
Reksa Dana Lautandhana Saham Mahadi;September 2020;-0,109942;-0,201361;0,040546
Reksa Dana Lautandhana Saham Mahadi;Oktober 2020;0,052328;0,049853;0,002485
Reksa Dana Lautandhana Saham Mahadi;November 2020;0,112475;0,091254;0,008327
Reksa Dana Lautandhana Saham Mahadi;Desember 2020;0,057755;0,062165;0,003865
Reksa Dana Lautandhana Saham Mahadi;Januari 2021;-0,061822;-0,022684;0,000515
Reksa Dana Lautandhana Saham Mahadi;Februari 2021;0,036878;0,061564;0,003790
Reksa Dana Lautandhana Saham Mahadi;Maret 2021;-0,032631;-0,044222;0,001956
Reksa Dana Lautandhana Saham Mahadi;April 2021;-0,010644;-0,001475;0,000002
Reksa Dana Lautandhana Saham Mahadi;Mei 2021;-0,012277;-0,011195;0,000125
Reksa Dana Lautandhana Saham Mahadi;Juni 2021;-0,053827;0,003231;0,000010
Reksa Dana Lautandhana Saham Mahadi;Juli 2021;-0,037908;0,010963;0,000120
Reksa Dana Lautandhana Saham Mahadi;Agustus 2021;0,041154;0,010059;0,000101
Reksa Dana Lautandhana Saham Mahadi;September 2021;0,039087;0,019054;0,000363
Reksa Dana Lautandhana Saham Mahadi;Oktober 2021;0,071398;0,045257;0,002048
Reksa Dana Lautandhana Saham Mahadi;November 2021;-0,035629;-0,011874;0,000141
Reksa Dana Lautandhana Saham Mahadi;Desember 2021;-0,028561;0,004115;0,000017
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;Maret 2020;-0,211506;-0,170744;0,029154
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;April 2020;0,066671;0,035937;0,001291
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;Mei 2020;-0,002731;0,004727;0,000022
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;Juni 2020;0,048228;0,028767;0,000828
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;Juli 2020;0,049046;0,046627;0,002174
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;Agustus 2020;0,018216;0,176314;0,031087
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;September 2020;-0,100509;-0,201361;0,040546
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;Oktober 2020;0,055989;0,049853;0,002485
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;November 2020;0,111016;0,091254;0,008327
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;Desember 2020;0,075104;0,062165;0,003865
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;Januari 2021;-0,060135;-0,022684;0,000515
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;Februari 2021;0,039550;0,061564;0,003790
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;Maret 2021;-0,060766;-0,044222;0,001956
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;April 2021;-0,005439;-0,001475;0,000002
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;Mei 2021;-0,026908;-0,011195;0,000125
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;Juni 2021;-0,055535;0,003231;0,000010
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;Juli 2021;-0,015082;0,010963;0,000120
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;Agustus 2021;0,020961;0,010059;0,000101
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;September 2021;0,019956;0,019054;0,000363
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;Oktober 2021;0,045929;0,045257;0,002048
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;November 2021;-0,037387;-0,011874;0,000141
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;Desember 2021;-0,019756;0,004115;0,000017
Reksa Dana Mandiri Dynamic Equity;Maret 2020;-0,287235;-0,170744;0,029154
Reksa Dana Mandiri Dynamic Equity;April 2020;0,118982;0,035937;0,001291
Reksa Dana Mandiri Dynamic Equity;Mei 2020;0,037413;0,004727;0,000022
Reksa Dana Mandiri Dynamic Equity;Juni 2020;0,078061;0,028767;0,000828
Reksa Dana Mandiri Dynamic Equity;Juli 2020;0,061989;0,046627;0,002174
Reksa Dana Mandiri Dynamic Equity;Agustus 2020;0,022921;0,176314;0,031087
Reksa Dana Mandiri Dynamic Equity;September 2020;-0,077253;-0,201361;0,040546
Reksa Dana Mandiri Dynamic Equity;Oktober 2020;0,085554;0,049853;0,002485
Reksa Dana Mandiri Dynamic Equity;November 2020;0,129044;0,091254;0,008327
Reksa Dana Mandiri Dynamic Equity;Desember 2020;0,141956;0,062165;0,003865
Reksa Dana Mandiri Dynamic Equity;Januari 2021;-0,018645;-0,022684;0,000515
Reksa Dana Mandiri Dynamic Equity;Februari 2021;0,065167;0,061564;0,003790
Reksa Dana Mandiri Dynamic Equity;Maret 2021;-0,081799;-0,044222;0,001956
Reksa Dana Mandiri Dynamic Equity;April 2021;0,020892;-0,001475;0,000002
Reksa Dana Mandiri Dynamic Equity;Mei 2021;-0,035697;-0,011195;0,000125
Reksa Dana Mandiri Dynamic Equity;Juni 2021;-0,036512;0,003231;0,000010
Reksa Dana Mandiri Dynamic Equity;Juli 2021;0,008788;0,010963;0,000120
Reksa Dana Mandiri Dynamic Equity;Agustus 2021;0,011529;0,010059;0,000101
Reksa Dana Mandiri Dynamic Equity;September 2021;0,054438;0,019054;0,000363
Reksa Dana Mandiri Dynamic Equity;Oktober 2021;0,041820;0,045257;0,002048
Reksa Dana Mandiri Dynamic Equity;November 2021;-0,039076;-0,011874;0,000141
Reksa Dana Mandiri Dynamic Equity;Desember 2021;0,009232;0,004115;0,000017
Reksa Dana Mandiri Investa Equity Asean 5 Plus;Maret 2020;-0,184176;-0,170744;0,029154
Reksa Dana Mandiri Investa Equity Asean 5 Plus;April 2020;0,053889;0,035937;0,001291
Reksa Dana Mandiri Investa Equity Asean 5 Plus;Mei 2020;0,015254;0,004727;0,000022
Reksa Dana Mandiri Investa Equity Asean 5 Plus;Juni 2020;0,036775;0,028767;0,000828
Reksa Dana Mandiri Investa Equity Asean 5 Plus;Juli 2020;0,060071;0,046627;0,002174
Reksa Dana Mandiri Investa Equity Asean 5 Plus;Agustus 2020;0,021813;0,176314;0,031087
Reksa Dana Mandiri Investa Equity Asean 5 Plus;September 2020;-0,083985;-0,201361;0,040546
Reksa Dana Mandiri Investa Equity Asean 5 Plus;Oktober 2020;0,049018;0,049853;0,002485
Reksa Dana Mandiri Investa Equity Asean 5 Plus;November 2020;0,090930;0,091254;0,008327
Reksa Dana Mandiri Investa Equity Asean 5 Plus;Desember 2020;0,040003;0,062165;0,003865
Reksa Dana Mandiri Investa Equity Asean 5 Plus;Januari 2021;-0,032241;-0,022684;0,000515
Reksa Dana Mandiri Investa Equity Asean 5 Plus;Februari 2021;0,023533;0,061564;0,003790
Reksa Dana Mandiri Investa Equity Asean 5 Plus;Maret 2021;-0,048557;-0,044222;0,001956
Reksa Dana Mandiri Investa Equity Asean 5 Plus;April 2021;-0,004582;-0,001475;0,000002
Reksa Dana Mandiri Investa Equity Asean 5 Plus;Mei 2021;-0,012353;-0,011195;0,000125
Reksa Dana Mandiri Investa Equity Asean 5 Plus;Juni 2021;-0,031729;0,003231;0,000010
Reksa Dana Mandiri Investa Equity Asean 5 Plus;Juli 2021;-0,002391;0,010963;0,000120
Reksa Dana Mandiri Investa Equity Asean 5 Plus;Agustus 2021;-0,009706;0,010059;0,000101
Reksa Dana Mandiri Investa Equity Asean 5 Plus;September 2021;0,002152;0,019054;0,000363
Reksa Dana Mandiri Investa Equity Asean 5 Plus;Oktober 2021;0,042812;0,045257;0,002048
Reksa Dana Mandiri Investa Equity Asean 5 Plus;November 2021;-0,028164;-0,011874;0,000141
Reksa Dana Mandiri Investa Equity Asean 5 Plus;Desember 2021;0,001304;0,004115;0,000017
Reksa Dana Mandiri Investa Equity Dynamo Factor;Maret 2020;-0,276129;-0,170744;0,029154
Reksa Dana Mandiri Investa Equity Dynamo Factor;April 2020;0,045116;0,035937;0,001291
Reksa Dana Mandiri Investa Equity Dynamo Factor;Mei 2020;-0,013857;0,004727;0,000022
Reksa Dana Mandiri Investa Equity Dynamo Factor;Juni 2020;0,026169;0,028767;0,000828
Reksa Dana Mandiri Investa Equity Dynamo Factor;Juli 2020;0,061260;0,046627;0,002174
Reksa Dana Mandiri Investa Equity Dynamo Factor;Agustus 2020;0,016338;0,176314;0,031087
Reksa Dana Mandiri Investa Equity Dynamo Factor;September 2020;-0,104564;-0,201361;0,040546
Reksa Dana Mandiri Investa Equity Dynamo Factor;Oktober 2020;0,069134;0,049853;0,002485
Reksa Dana Mandiri Investa Equity Dynamo Factor;November 2020;0,128920;0,091254;0,008327
Reksa Dana Mandiri Investa Equity Dynamo Factor;Desember 2020;0,055944;0,062165;0,003865
Reksa Dana Mandiri Investa Equity Dynamo Factor;Januari 2021;-0,071044;-0,022684;0,000515
Reksa Dana Mandiri Investa Equity Dynamo Factor;Februari 2021;0,030210;0,061564;0,003790
Reksa Dana Mandiri Investa Equity Dynamo Factor;Maret 2021;-0,048687;-0,044222;0,001956
Reksa Dana Mandiri Investa Equity Dynamo Factor;April 2021;-0,007783;-0,001475;0,000002
Reksa Dana Mandiri Investa Equity Dynamo Factor;Mei 2021;-0,016542;-0,011195;0,000125
Reksa Dana Mandiri Investa Equity Dynamo Factor;Juni 2021;0,004552;0,003231;0,000010
Reksa Dana Mandiri Investa Equity Dynamo Factor;Juli 2021;-0,007028;0,010963;0,000120
Reksa Dana Mandiri Investa Equity Dynamo Factor;Agustus 2021;0,017305;0,010059;0,000101
Reksa Dana Mandiri Investa Equity Dynamo Factor;September 2021;0,000931;0,019054;0,000363
Reksa Dana Mandiri Investa Equity Dynamo Factor;Oktober 2021;0,034913;0,045257;0,002048
Reksa Dana Mandiri Investa Equity Dynamo Factor;November 2021;-0,052172;-0,011874;0,000141
Reksa Dana Mandiri Investa Equity Dynamo Factor;Desember 2021;0,061046;0,004115;0,000017
Reksa Dana Mandiri Investa Equity Movement;Maret 2020;-0,229313;-0,170744;0,029154
Reksa Dana Mandiri Investa Equity Movement;April 2020;0,065637;0,035937;0,001291
Reksa Dana Mandiri Investa Equity Movement;Mei 2020;0,005655;0,004727;0,000022
Reksa Dana Mandiri Investa Equity Movement;Juni 2020;0,049179;0,028767;0,000828
Reksa Dana Mandiri Investa Equity Movement;Juli 2020;0,058016;0,046627;0,002174
Reksa Dana Mandiri Investa Equity Movement;Agustus 2020;0,010654;0,176314;0,031087
Reksa Dana Mandiri Investa Equity Movement;September 2020;-0,091046;-0,201361;0,040546
Reksa Dana Mandiri Investa Equity Movement;Oktober 2020;0,056942;0,049853;0,002485
Reksa Dana Mandiri Investa Equity Movement;November 2020;0,116164;0,091254;0,008327
Reksa Dana Mandiri Investa Equity Movement;Desember 2020;0,047042;0,062165;0,003865
Reksa Dana Mandiri Investa Equity Movement;Januari 2021;-0,045149;-0,022684;0,000515
Reksa Dana Mandiri Investa Equity Movement;Februari 2021;0,042182;0,061564;0,003790
Reksa Dana Mandiri Investa Equity Movement;Maret 2021;-0,041403;-0,044222;0,001956
Reksa Dana Mandiri Investa Equity Movement;April 2021;0,002436;-0,001475;0,000002
Reksa Dana Mandiri Investa Equity Movement;Mei 2021;-0,014521;-0,011195;0,000125
Reksa Dana Mandiri Investa Equity Movement;Juni 2021;-0,048634;0,003231;0,000010
Reksa Dana Mandiri Investa Equity Movement;Juli 2021;-0,003530;0,010963;0,000120
Reksa Dana Mandiri Investa Equity Movement;Agustus 2021;0,012422;0,010059;0,000101
Reksa Dana Mandiri Investa Equity Movement;September 2021;0,004364;0,019054;0,000363
Reksa Dana Mandiri Investa Equity Movement;Oktober 2021;0,038244;0,045257;0,002048
Reksa Dana Mandiri Investa Equity Movement;November 2021;-0,029032;-0,011874;0,000141
Reksa Dana Mandiri Investa Equity Movement;Desember 2021;0,000025;0,004115;0,000017
Reksa Dana Mandiri Investa Cerdas Bangsa;Maret 2020;-0,229182;-0,170744;0,029154
Reksa Dana Mandiri Investa Cerdas Bangsa;April 2020;0,038083;0,035937;0,001291
Reksa Dana Mandiri Investa Cerdas Bangsa;Mei 2020;0,015662;0,004727;0,000022
Reksa Dana Mandiri Investa Cerdas Bangsa;Juni 2020;0,054335;0,028767;0,000828
Reksa Dana Mandiri Investa Cerdas Bangsa;Juli 2020;0,059309;0,046627;0,002174
Reksa Dana Mandiri Investa Cerdas Bangsa;Agustus 2020;0,013181;0,176314;0,031087
Reksa Dana Mandiri Investa Cerdas Bangsa;September 2020;-0,099724;-0,201361;0,040546
Reksa Dana Mandiri Investa Cerdas Bangsa;Oktober 2020;0,062746;0,049853;0,002485
Reksa Dana Mandiri Investa Cerdas Bangsa;November 2020;0,114852;0,091254;0,008327
Reksa Dana Mandiri Investa Cerdas Bangsa;Desember 2020;0,053231;0,062165;0,003865
Reksa Dana Mandiri Investa Cerdas Bangsa;Januari 2021;-0,041677;-0,022684;0,000515
Reksa Dana Mandiri Investa Cerdas Bangsa;Februari 2021;0,033647;0,061564;0,003790
Reksa Dana Mandiri Investa Cerdas Bangsa;Maret 2021;-0,043763;-0,044222;0,001956
Reksa Dana Mandiri Investa Cerdas Bangsa;April 2021;-0,000198;-0,001475;0,000002
Reksa Dana Mandiri Investa Cerdas Bangsa;Mei 2021;-0,008756;-0,011195;0,000125
Reksa Dana Mandiri Investa Cerdas Bangsa;Juni 2021;-0,042974;0,003231;0,000010
Reksa Dana Mandiri Investa Cerdas Bangsa;Juli 2021;-0,010753;0,010963;0,000120
Reksa Dana Mandiri Investa Cerdas Bangsa;Agustus 2021;0,032009;0,010059;0,000101
Reksa Dana Mandiri Investa Cerdas Bangsa;September 2021;0,012056;0,019054;0,000363
Reksa Dana Mandiri Investa Cerdas Bangsa;Oktober 2021;0,065607;0,045257;0,002048
Reksa Dana Mandiri Investa Cerdas Bangsa;November 2021;-0,028241;-0,011874;0,000141
Reksa Dana Mandiri Investa Cerdas Bangsa;Desember 2021;-0,006790;0,004115;0,000017
Reksa Dana Mandiri Investa Ekuitas Dinamis;Maret 2020;-0,316135;-0,170744;0,029154
Reksa Dana Mandiri Investa Ekuitas Dinamis;April 2020;0,108850;0,035937;0,001291
Reksa Dana Mandiri Investa Ekuitas Dinamis;Mei 2020;0,026518;0,004727;0,000022
Reksa Dana Mandiri Investa Ekuitas Dinamis;Juni 2020;0,080520;0,028767;0,000828
