Reksa Dana;Bulan;Y;X1;X2
Reksa Dana I Am Equity Fund;Agustus 2020;0.01;0.18;1.00
Reksa Dana I Am Equity Fund;September 2020;-0.09;-0.20;0.00
Reksa Dana I Am Equity Fund;Oktober 2020;0.06;0.05;1.00
Reksa Dana I Am Equity Fund;November 2020;0.16;0.09;1.00
Reksa Dana I Am Equity Fund;Desember 2020;0.11;0.06;1.00
Reksa Dana I Am Equity Fund;Januari 2021;-0.06;-0.02;0.00
Reksa Dana I Am Equity Fund;Februari 2021;0.01;0.06;1.00
Reksa Dana I Am Equity Fund;Maret 2021;-0.05;-0.04;0.00
Reksa Dana I Am Equity Fund;April 2021;-0.03;0.00;0.00
Reksa Dana I Am Equity Fund;Mei 2021;-0.05;-0.01;0.00
Reksa Dana I Am Equity Fund;Juni 2021;-0.08;0.00;1.00
Reksa Dana I Am Equity Fund;Juli 2021;-0.04;0.01;1.00
Reksa Dana I Am Equity Fund;Agustus 2021;0.02;0.01;1.00
Reksa Dana I Am Equity Fund;September 2021;0.06;0.02;1.00
Reksa Dana I Am Equity Fund;Oktober 2021;0.08;0.05;1.00
Reksa Dana I Am Equity Fund;November 2021;-0.03;-0.01;0.00
Reksa Dana I Am Equity Fund;Desember 2021;-0.03;0.00;1.00
Reksa Dana Lautandhana Equity Progresif;Maret 2020;-0.19;-0.17;0.00
Reksa Dana Lautandhana Equity Progresif;April 2020;0.06;0.04;1.00
Reksa Dana Lautandhana Equity Progresif;Mei 2020;0.02;0.00;1.00
Reksa Dana Lautandhana Equity Progresif;Juni 2020;0.06;0.03;1.00
Reksa Dana Lautandhana Equity Progresif;Juli 2020;0.05;0.05;1.00
Reksa Dana Lautandhana Equity Progresif;Agustus 2020;0.02;0.18;1.00
Reksa Dana Lautandhana Equity Progresif;September 2020;-0.11;-0.20;0.00
Reksa Dana Lautandhana Equity Progresif;Oktober 2020;0.06;0.05;1.00
Reksa Dana Lautandhana Equity Progresif;November 2020;0.12;0.09;1.00
Reksa Dana Lautandhana Equity Progresif;Desember 2020;0.06;0.06;1.00
Reksa Dana Lautandhana Equity Progresif;Januari 2021;-0.05;-0.02;0.00
Reksa Dana Lautandhana Equity Progresif;Februari 2021;0.03;0.06;1.00
Reksa Dana Lautandhana Equity Progresif;Maret 2021;-0.03;-0.04;0.00
Reksa Dana Lautandhana Equity Progresif;April 2021;-0.01;0.00;0.00
Reksa Dana Lautandhana Equity Progresif;Mei 2021;-0.01;-0.01;0.00
Reksa Dana Lautandhana Equity Progresif;Juni 2021;-0.06;0.00;1.00
Reksa Dana Lautandhana Equity Progresif;Juli 2021;-0.04;0.01;1.00
Reksa Dana Lautandhana Equity Progresif;Agustus 2021;0.04;0.01;1.00
Reksa Dana Lautandhana Equity Progresif;September 2021;0.04;0.02;1.00
Reksa Dana Lautandhana Equity Progresif;Oktober 2021;0.07;0.05;1.00
Reksa Dana Lautandhana Equity Progresif;November 2021;-0.04;-0.01;0.00
Reksa Dana Lautandhana Equity Progresif;Desember 2021;-0.02;0.00;1.00
Reksa Dana Lautandhana Saham Lestari;Maret 2020;-0.23;-0.17;0.00
Reksa Dana Lautandhana Saham Lestari;April 2020;0.01;0.04;1.00
Reksa Dana Lautandhana Saham Lestari;Mei 2020;0.02;0.00;1.00
Reksa Dana Lautandhana Saham Lestari;Juni 2020;0.07;0.03;1.00
Reksa Dana Lautandhana Saham Lestari;Juli 2020;0.04;0.05;1.00
Reksa Dana Lautandhana Saham Lestari;Agustus 2020;0.03;0.18;1.00
Reksa Dana Lautandhana Saham Lestari;September 2020;-0.11;-0.20;0.00
Reksa Dana Lautandhana Saham Lestari;Oktober 2020;0.05;0.05;1.00
Reksa Dana Lautandhana Saham Lestari;November 2020;0.14;0.09;1.00
Reksa Dana Lautandhana Saham Lestari;Desember 2020;0.06;0.06;1.00
Reksa Dana Lautandhana Saham Lestari;Januari 2021;-0.06;-0.02;0.00
Reksa Dana Lautandhana Saham Lestari;Februari 2021;0.04;0.06;1.00
Reksa Dana Lautandhana Saham Lestari;Maret 2021;-0.03;-0.04;0.00
Reksa Dana Lautandhana Saham Lestari;April 2021;-0.01;0.00;0.00
Reksa Dana Lautandhana Saham Lestari;Mei 2021;-0.01;-0.01;0.00
Reksa Dana Lautandhana Saham Lestari;Juni 2021;-0.05;0.00;1.00
Reksa Dana Lautandhana Saham Lestari;Juli 2021;-0.01;0.01;1.00
Reksa Dana Lautandhana Saham Lestari;Agustus 2021;0.02;0.01;1.00
Reksa Dana Lautandhana Saham Lestari;September 2021;0.06;0.02;1.00
Reksa Dana Lautandhana Saham Lestari;Oktober 2021;0.06;0.05;1.00
Reksa Dana Lautandhana Saham Lestari;November 2021;-0.03;-0.01;0.00
Reksa Dana Lautandhana Saham Lestari;Desember 2021;-0.02;0.00;1.00
Reksa Dana Lautandhana Saham Prima;Maret 2020;-0.24;-0.17;0.00
Reksa Dana Lautandhana Saham Prima;April 2020;0.01;0.04;1.00
Reksa Dana Lautandhana Saham Prima;Mei 2020;0.02;0.00;1.00
Reksa Dana Lautandhana Saham Prima;Juni 2020;0.08;0.03;1.00
Reksa Dana Lautandhana Saham Prima;Juli 2020;0.04;0.05;1.00
Reksa Dana Lautandhana Saham Prima;Agustus 2020;0.03;0.18;1.00
Reksa Dana Lautandhana Saham Prima;September 2020;-0.11;-0.20;0.00
Reksa Dana Lautandhana Saham Prima;Oktober 2020;0.06;0.05;1.00
Reksa Dana Lautandhana Saham Prima;November 2020;0.14;0.09;1.00
Reksa Dana Lautandhana Saham Prima;Desember 2020;0.06;0.06;1.00
Reksa Dana Lautandhana Saham Prima;Januari 2021;-0.05;-0.02;0.00
Reksa Dana Lautandhana Saham Prima;Februari 2021;0.03;0.06;1.00
Reksa Dana Lautandhana Saham Prima;Maret 2021;-0.03;-0.04;0.00
Reksa Dana Lautandhana Saham Prima;April 2021;-0.01;0.00;0.00
Reksa Dana Lautandhana Saham Prima;Mei 2021;-0.01;-0.01;0.00
Reksa Dana Lautandhana Saham Prima;Juni 2021;-0.05;0.00;1.00
Reksa Dana Lautandhana Saham Prima;Juli 2021;-0.02;0.01;1.00
Reksa Dana Lautandhana Saham Prima;Agustus 2021;0.02;0.01;1.00
Reksa Dana Lautandhana Saham Prima;September 2021;0.04;0.02;1.00
Reksa Dana Lautandhana Saham Prima;Oktober 2021;0.07;0.05;1.00
Reksa Dana Lautandhana Saham Prima;November 2021;-0.02;-0.01;0.00
Reksa Dana Lautandhana Saham Prima;Desember 2021;-0.03;0.00;1.00
Reksa Dana Lautandhana Growth Fund;Maret 2020;-0.21;-0.17;0.00
Reksa Dana Lautandhana Growth Fund;April 2020;0.06;0.04;1.00
Reksa Dana Lautandhana Growth Fund;Mei 2020;0.02;0.00;1.00
Reksa Dana Lautandhana Growth Fund;Juni 2020;0.07;0.03;1.00
Reksa Dana Lautandhana Growth Fund;Juli 2020;0.04;0.05;1.00
Reksa Dana Lautandhana Growth Fund;Agustus 2020;0.03;0.18;1.00
Reksa Dana Lautandhana Growth Fund;September 2020;-0.13;-0.20;0.00
Reksa Dana Lautandhana Growth Fund;Oktober 2020;0.07;0.05;1.00
Reksa Dana Lautandhana Growth Fund;November 2020;0.13;0.09;1.00
Reksa Dana Lautandhana Growth Fund;Desember 2020;0.04;0.06;1.00
Reksa Dana Lautandhana Growth Fund;Januari 2021;-0.06;-0.02;0.00
Reksa Dana Lautandhana Growth Fund;Februari 2021;0.04;0.06;1.00
Reksa Dana Lautandhana Growth Fund;Maret 2021;-0.03;-0.04;0.00
Reksa Dana Lautandhana Growth Fund;April 2021;-0.01;0.00;0.00
Reksa Dana Lautandhana Growth Fund;Mei 2021;-0.01;-0.01;0.00
Reksa Dana Lautandhana Growth Fund;Juni 2021;-0.06;0.00;1.00
Reksa Dana Lautandhana Growth Fund;Juli 2021;-0.04;0.01;1.00
Reksa Dana Lautandhana Growth Fund;Agustus 2021;0.04;0.01;1.00
Reksa Dana Lautandhana Growth Fund;September 2021;0.05;0.02;1.00
Reksa Dana Lautandhana Growth Fund;Oktober 2021;0.07;0.05;1.00
Reksa Dana Lautandhana Growth Fund;November 2021;-0.04;-0.01;0.00
Reksa Dana Lautandhana Growth Fund;Desember 2021;-0.03;0.00;1.00
Reksa Dana Lautandhana Saham Mahadi;Maret 2020;-0.23;-0.17;0.00
Reksa Dana Lautandhana Saham Mahadi;April 2020;0.02;0.04;1.00
Reksa Dana Lautandhana Saham Mahadi;Mei 2020;-0.01;0.00;1.00
Reksa Dana Lautandhana Saham Mahadi;Juni 2020;0.08;0.03;1.00
Reksa Dana Lautandhana Saham Mahadi;Juli 2020;0.04;0.05;1.00
Reksa Dana Lautandhana Saham Mahadi;Agustus 2020;0.03;0.18;1.00
Reksa Dana Lautandhana Saham Mahadi;September 2020;-0.11;-0.20;0.00
Reksa Dana Lautandhana Saham Mahadi;Oktober 2020;0.05;0.05;1.00
Reksa Dana Lautandhana Saham Mahadi;November 2020;0.11;0.09;1.00
Reksa Dana Lautandhana Saham Mahadi;Desember 2020;0.06;0.06;1.00
Reksa Dana Lautandhana Saham Mahadi;Januari 2021;-0.06;-0.02;0.00
Reksa Dana Lautandhana Saham Mahadi;Februari 2021;0.04;0.06;1.00
Reksa Dana Lautandhana Saham Mahadi;Maret 2021;-0.03;-0.04;0.00
Reksa Dana Lautandhana Saham Mahadi;April 2021;-0.01;0.00;0.00
Reksa Dana Lautandhana Saham Mahadi;Mei 2021;-0.01;-0.01;0.00
Reksa Dana Lautandhana Saham Mahadi;Juni 2021;-0.05;0.00;1.00
Reksa Dana Lautandhana Saham Mahadi;Juli 2021;-0.04;0.01;1.00
Reksa Dana Lautandhana Saham Mahadi;Agustus 2021;0.04;0.01;1.00
Reksa Dana Lautandhana Saham Mahadi;September 2021;0.04;0.02;1.00
Reksa Dana Lautandhana Saham Mahadi;Oktober 2021;0.07;0.05;1.00
Reksa Dana Lautandhana Saham Mahadi;November 2021;-0.04;-0.01;0.00
Reksa Dana Lautandhana Saham Mahadi;Desember 2021;-0.03;0.00;1.00
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;Maret 2020;-0.21;-0.17;0.00
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;April 2020;0.07;0.04;1.00
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;Mei 2020;0.00;0.00;1.00
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;Juni 2020;0.05;0.03;1.00
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;Juli 2020;0.05;0.05;1.00
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;Agustus 2020;0.02;0.18;1.00
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;September 2020;-0.10;-0.20;0.00
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;Oktober 2020;0.06;0.05;1.00
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;November 2020;0.11;0.09;1.00
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;Desember 2020;0.08;0.06;1.00
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;Januari 2021;-0.06;-0.02;0.00
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;Februari 2021;0.04;0.06;1.00
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;Maret 2021;-0.06;-0.04;0.00
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;April 2021;-0.01;0.00;0.00
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;Mei 2021;-0.03;-0.01;0.00
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;Juni 2021;-0.06;0.00;1.00
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;Juli 2021;-0.02;0.01;1.00
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;Agustus 2021;0.02;0.01;1.00
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;September 2021;0.02;0.02;1.00
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;Oktober 2021;0.05;0.05;1.00
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;November 2021;-0.04;-0.01;0.00
Reksa Dana Majoris Saham Alokasi Dinamik Indonesia;Desember 2021;-0.02;0.00;1.00
Reksa Dana Mandiri Dynamic Equity;Maret 2020;-0.29;-0.17;0.00
Reksa Dana Mandiri Dynamic Equity;April 2020;0.12;0.04;1.00
Reksa Dana Mandiri Dynamic Equity;Mei 2020;0.04;0.00;1.00
Reksa Dana Mandiri Dynamic Equity;Juni 2020;0.08;0.03;1.00
Reksa Dana Mandiri Dynamic Equity;Juli 2020;0.06;0.05;1.00
Reksa Dana Mandiri Dynamic Equity;Agustus 2020;0.02;0.18;1.00
Reksa Dana Mandiri Dynamic Equity;September 2020;-0.08;-0.20;0.00
Reksa Dana Mandiri Dynamic Equity;Oktober 2020;0.09;0.05;1.00
Reksa Dana Mandiri Dynamic Equity;November 2020;0.13;0.09;1.00
Reksa Dana Mandiri Dynamic Equity;Desember 2020;0.14;0.06;1.00
Reksa Dana Mandiri Dynamic Equity;Januari 2021;-0.02;-0.02;0.00
Reksa Dana Mandiri Dynamic Equity;Februari 2021;0.07;0.06;1.00
Reksa Dana Mandiri Dynamic Equity;Maret 2021;-0.08;-0.04;0.00
Reksa Dana Mandiri Dynamic Equity;April 2021;0.02;0.00;0.00
Reksa Dana Mandiri Dynamic Equity;Mei 2021;-0.04;-0.01;0.00
Reksa Dana Mandiri Dynamic Equity;Juni 2021;-0.04;0.00;1.00
Reksa Dana Mandiri Dynamic Equity;Juli 2021;0.01;0.01;1.00
Reksa Dana Mandiri Dynamic Equity;Agustus 2021;0.01;0.01;1.00
Reksa Dana Mandiri Dynamic Equity;September 2021;0.05;0.02;1.00
Reksa Dana Mandiri Dynamic Equity;Oktober 2021;0.04;0.05;1.00
Reksa Dana Mandiri Dynamic Equity;November 2021;-0.04;-0.01;0.00
Reksa Dana Mandiri Dynamic Equity;Desember 2021;0.01;0.00;1.00
Reksa Dana Mandiri Investa Equity Asean 5 Plus;Maret 2020;-0.18;-0.17;0.00
Reksa Dana Mandiri Investa Equity Asean 5 Plus;April 2020;0.05;0.04;1.00
Reksa Dana Mandiri Investa Equity Asean 5 Plus;Mei 2020;0.02;0.00;1.00
Reksa Dana Mandiri Investa Equity Asean 5 Plus;Juni 2020;0.04;0.03;1.00
Reksa Dana Mandiri Investa Equity Asean 5 Plus;Juli 2020;0.06;0.05;1.00
Reksa Dana Mandiri Investa Equity Asean 5 Plus;Agustus 2020;0.02;0.18;1.00
Reksa Dana Mandiri Investa Equity Asean 5 Plus;September 2020;-0.08;-0.20;0.00
Reksa Dana Mandiri Investa Equity Asean 5 Plus;Oktober 2020;0.05;0.05;1.00
Reksa Dana Mandiri Investa Equity Asean 5 Plus;November 2020;0.09;0.09;1.00
Reksa Dana Mandiri Investa Equity Asean 5 Plus;Desember 2020;0.04;0.06;1.00
Reksa Dana Mandiri Investa Equity Asean 5 Plus;Januari 2021;-0.03;-0.02;0.00
Reksa Dana Mandiri Investa Equity Asean 5 Plus;Februari 2021;0.02;0.06;1.00
Reksa Dana Mandiri Investa Equity Asean 5 Plus;Maret 2021;-0.05;-0.04;0.00
Reksa Dana Mandiri Investa Equity Asean 5 Plus;April 2021;0.00;0.00;0.00
Reksa Dana Mandiri Investa Equity Asean 5 Plus;Mei 2021;-0.01;-0.01;0.00
Reksa Dana Mandiri Investa Equity Asean 5 Plus;Juni 2021;-0.03;0.00;1.00
Reksa Dana Mandiri Investa Equity Asean 5 Plus;Juli 2021;0.00;0.01;1.00
Reksa Dana Mandiri Investa Equity Asean 5 Plus;Agustus 2021;-0.01;0.01;1.00
Reksa Dana Mandiri Investa Equity Asean 5 Plus;September 2021;0.00;0.02;1.00
Reksa Dana Mandiri Investa Equity Asean 5 Plus;Oktober 2021;0.04;0.05;1.00
Reksa Dana Mandiri Investa Equity Asean 5 Plus;November 2021;-0.03;-0.01;0.00
Reksa Dana Mandiri Investa Equity Asean 5 Plus;Desember 2021;0.00;0.00;1.00
Reksa Dana Mandiri Investa Equity Dynamo Factor;Maret 2020;-0.28;-0.17;0.00
Reksa Dana Mandiri Investa Equity Dynamo Factor;April 2020;0.05;0.04;1.00
Reksa Dana Mandiri Investa Equity Dynamo Factor;Mei 2020;-0.01;0.00;1.00
Reksa Dana Mandiri Investa Equity Dynamo Factor;Juni 2020;0.03;0.03;1.00
Reksa Dana Mandiri Investa Equity Dynamo Factor;Juli 2020;0.06;0.05;1.00
Reksa Dana Mandiri Investa Equity Dynamo Factor;Agustus 2020;0.02;0.18;1.00
Reksa Dana Mandiri Investa Equity Dynamo Factor;September 2020;-0.10;-0.20;0.00
Reksa Dana Mandiri Investa Equity Dynamo Factor;Oktober 2020;0.07;0.05;1.00
Reksa Dana Mandiri Investa Equity Dynamo Factor;November 2020;0.13;0.09;1.00
Reksa Dana Mandiri Investa Equity Dynamo Factor;Desember 2020;0.06;0.06;1.00
Reksa Dana Mandiri Investa Equity Dynamo Factor;Januari 2021;-0.07;-0.02;0.00
Reksa Dana Mandiri Investa Equity Dynamo Factor;Februari 2021;0.03;0.06;1.00
Reksa Dana Mandiri Investa Equity Dynamo Factor;Maret 2021;-0.05;-0.04;0.00
Reksa Dana Mandiri Investa Equity Dynamo Factor;April 2021;-0.01;0.00;0.00
Reksa Dana Mandiri Investa Equity Dynamo Factor;Mei 2021;-0.02;-0.01;0.00
Reksa Dana Mandiri Investa Equity Dynamo Factor;Juni 2021;0.00;0.00;1.00
Reksa Dana Mandiri Investa Equity Dynamo Factor;Juli 2021;-0.01;0.01;1.00
Reksa Dana Mandiri Investa Equity Dynamo Factor;Agustus 2021;0.02;0.01;1.00
Reksa Dana Mandiri Investa Equity Dynamo Factor;September 2021;0.00;0.02;1.00
Reksa Dana Mandiri Investa Equity Dynamo Factor;Oktober 2021;0.03;0.05;1.00
Reksa Dana Mandiri Investa Equity Dynamo Factor;November 2021;-0.05;-0.01;0.00
Reksa Dana Mandiri Investa Equity Dynamo Factor;Desember 2021;0.06;0.00;1.00
Reksa Dana Mandiri Investa Equity Movement;Maret 2020;-0.23;-0.17;0.00
Reksa Dana Mandiri Investa Equity Movement;April 2020;0.07;0.04;1.00
Reksa Dana Mandiri Investa Equity Movement;Mei 2020;0.01;0.00;1.00
Reksa Dana Mandiri Investa Equity Movement;Juni 2020;0.05;0.03;1.00
Reksa Dana Mandiri Investa Equity Movement;Juli 2020;0.06;0.05;1.00
Reksa Dana Mandiri Investa Equity Movement;Agustus 2020;0.01;0.18;1.00
Reksa Dana Mandiri Investa Equity Movement;September 2020;-0.09;-0.20;0.00
Reksa Dana Mandiri Investa Equity Movement;Oktober 2020;0.06;0.05;1.00
Reksa Dana Mandiri Investa Equity Movement;November 2020;0.12;0.09;1.00
Reksa Dana Mandiri Investa Equity Movement;Desember 2020;0.05;0.06;1.00
Reksa Dana Mandiri Investa Equity Movement;Januari 2021;-0.05;-0.02;0.00
Reksa Dana Mandiri Investa Equity Movement;Februari 2021;0.04;0.06;1.00
Reksa Dana Mandiri Investa Equity Movement;Maret 2021;-0.04;-0.04;0.00
Reksa Dana Mandiri Investa Equity Movement;April 2021;0.00;0.00;0.00
Reksa Dana Mandiri Investa Equity Movement;Mei 2021;-0.01;-0.01;0.00
Reksa Dana Mandiri Investa Equity Movement;Juni 2021;-0.05;0.00;1.00
Reksa Dana Mandiri Investa Equity Movement;Juli 2021;0.00;0.01;1.00
Reksa Dana Mandiri Investa Equity Movement;Agustus 2021;0.01;0.01;1.00
Reksa Dana Mandiri Investa Equity Movement;September 2021;0.00;0.02;1.00
Reksa Dana Mandiri Investa Equity Movement;Oktober 2021;0.04;0.05;1.00
Reksa Dana Mandiri Investa Equity Movement;November 2021;-0.03;-0.01;0.00
Reksa Dana Mandiri Investa Equity Movement;Desember 2021;0.00;0.00;1.00
Reksa Dana Mandiri Investa Cerdas Bangsa;Maret 2020;-0.23;-0.17;0.00
Reksa Dana Mandiri Investa Cerdas Bangsa;April 2020;0.04;0.04;1.00
Reksa Dana Mandiri Investa Cerdas Bangsa;Mei 2020;0.02;0.00;1.00
Reksa Dana Mandiri Investa Cerdas Bangsa;Juni 2020;0.05;0.03;1.00
Reksa Dana Mandiri Investa Cerdas Bangsa;Juli 2020;0.06;0.05;1.00
Reksa Dana Mandiri Investa Cerdas Bangsa;Agustus 2020;0.01;0.18;1.00
Reksa Dana Mandiri Investa Cerdas Bangsa;September 2020;-0.10;-0.20;0.00
Reksa Dana Mandiri Investa Cerdas Bangsa;Oktober 2020;0.06;0.05;1.00
Reksa Dana Mandiri Investa Cerdas Bangsa;November 2020;0.11;0.09;1.00
Reksa Dana Mandiri Investa Cerdas Bangsa;Desember 2020;0.05;0.06;1.00
Reksa Dana Mandiri Investa Cerdas Bangsa;Januari 2021;-0.04;-0.02;0.00
Reksa Dana Mandiri Investa Cerdas Bangsa;Februari 2021;0.03;0.06;1.00
Reksa Dana Mandiri Investa Cerdas Bangsa;Maret 2021;-0.04;-0.04;0.00
Reksa Dana Mandiri Investa Cerdas Bangsa;April 2021;0.00;0.00;0.00
Reksa Dana Mandiri Investa Cerdas Bangsa;Mei 2021;-0.01;-0.01;0.00
Reksa Dana Mandiri Investa Cerdas Bangsa;Juni 2021;-0.04;0.00;1.00
Reksa Dana Mandiri Investa Cerdas Bangsa;Juli 2021;-0.01;0.01;1.00
Reksa Dana Mandiri Investa Cerdas Bangsa;Agustus 2021;0.03;0.01;1.00
Reksa Dana Mandiri Investa Cerdas Bangsa;September 2021;0.01;0.02;1.00
Reksa Dana Mandiri Investa Cerdas Bangsa;Oktober 2021;0.07;0.05;1.00
Reksa Dana Mandiri Investa Cerdas Bangsa;November 2021;-0.03;-0.01;0.00
Reksa Dana Mandiri Investa Cerdas Bangsa;Desember 2021;-0.01;0.00;1.00
Reksa Dana Mandiri Investa Ekuitas Dinamis;Maret 2020;-0.32;-0.17;0.00
Reksa Dana Mandiri Investa Ekuitas Dinamis;April 2020;0.11;0.04;1.00
Reksa Dana Mandiri Investa Ekuitas Dinamis;Mei 2020;0.03;0.00;1.00
Reksa Dana Mandiri Investa Ekuitas Dinamis;Juni 2020;0.08;0.03;1.00
Reksa Dana Mandiri Investa Ekuitas Dinamis;Juli 2020;0.08;0.05;1.00
Reksa Dana Mandiri Investa Ekuitas Dinamis;Agustus 2020;0.02;0.18;1.00
Reksa Dana Mandiri Investa Ekuitas Dinamis;September 2020;-0.08;-0.20;0.00
Reksa Dana Mandiri Investa Ekuitas Dinamis;Oktober 2020;0.08;0.05;1.00
Reksa Dana Mandiri Investa Ekuitas Dinamis;November 2020;0.14;0.09;1.00
Reksa Dana Mandiri Investa Ekuitas Dinamis;Desember 2020;0.11;0.06;1.00
Reksa Dana Mandiri Investa Ekuitas Dinamis;Januari 2021;-0.04;-0.02;0.00
Reksa Dana Mandiri Investa Ekuitas Dinamis;Februari 2021;0.09;0.06;1.00
Reksa Dana Mandiri Investa Ekuitas Dinamis;Maret 2021;-0.08;-0.04;0.00
Reksa Dana Mandiri Investa Ekuitas Dinamis;April 2021;0.03;0.00;0.00
Reksa Dana Mandiri Investa Ekuitas Dinamis;Mei 2021;-0.03;-0.01;0.00
Reksa Dana Mandiri Investa Ekuitas Dinamis;Juni 2021;-0.02;0.00;1.00
Reksa Dana Mandiri Investa Ekuitas Dinamis;Juli 2021;0.00;0.01;1.00
Reksa Dana Mandiri Investa Ekuitas Dinamis;Agustus 2021;-0.01;0.01;1.00
Reksa Dana Mandiri Investa Ekuitas Dinamis;September 2021;0.04;0.02;1.00
Reksa Dana Mandiri Investa Ekuitas Dinamis;Oktober 2021;0.02;0.05;1.00
Reksa Dana Mandiri Investa Ekuitas Dinamis;November 2021;-0.04;-0.01;0.00
Reksa Dana Mandiri Investa Ekuitas Dinamis;Desember 2021;0.05;0.00;1.00
Reksa Dana Mandiri Investa Atraktif;Maret 2020;-0.22;-0.17;0.00
Reksa Dana Mandiri Investa Atraktif;April 2020;0.07;0.04;1.00
Reksa Dana Mandiri Investa Atraktif;Mei 2020;0.00;0.00;1.00
Reksa Dana Mandiri Investa Atraktif;Juni 2020;0.05;0.03;1.00
Reksa Dana Mandiri Investa Atraktif;Juli 2020;0.06;0.05;1.00
Reksa Dana Mandiri Investa Atraktif;Agustus 2020;0.01;0.18;1.00
Reksa Dana Mandiri Investa Atraktif;September 2020;-0.09;-0.20;0.00
Reksa Dana Mandiri Investa Atraktif;Oktober 2020;0.06;0.05;1.00
Reksa Dana Mandiri Investa Atraktif;November 2020;0.12;0.09;1.00
Reksa Dana Mandiri Investa Atraktif;Desember 2020;0.05;0.06;1.00
Reksa Dana Mandiri Investa Atraktif;Januari 2021;-0.04;-0.02;0.00
Reksa Dana Mandiri Investa Atraktif;Februari 2021;0.04;0.06;1.00
Reksa Dana Mandiri Investa Atraktif;Maret 2021;-0.04;-0.04;0.00
Reksa Dana Mandiri Investa Atraktif;April 2021;0.00;0.00;0.00
Reksa Dana Mandiri Investa Atraktif;Mei 2021;-0.01;-0.01;0.00
Reksa Dana Mandiri Investa Atraktif;Juni 2021;-0.05;0.00;1.00
Reksa Dana Mandiri Investa Atraktif;Juli 2021;0.00;0.01;1.00
Reksa Dana Mandiri Investa Atraktif;Agustus 2021;0.01;0.01;1.00
Reksa Dana Mandiri Investa Atraktif;September 2021;0.00;0.02;1.00
Reksa Dana Mandiri Investa Atraktif;Oktober 2021;0.03;0.05;1.00
Reksa Dana Mandiri Investa Atraktif;November 2021;-0.03;-0.01;0.00
Reksa Dana Mandiri Investa Atraktif;Desember 2021;0.00;0.00;1.00
Reksa Dana Mandiri Saham Atraktif;Maret 2020;-0.23;-0.17;0.00
Reksa Dana Mandiri Saham Atraktif;April 2020;0.04;0.04;1.00
Reksa Dana Mandiri Saham Atraktif;Mei 2020;0.02;0.00;1.00
Reksa Dana Mandiri Saham Atraktif;Juni 2020;0.05;0.03;1.00
Reksa Dana Mandiri Saham Atraktif;Juli 2020;0.06;0.05;1.00
Reksa Dana Mandiri Saham Atraktif;Agustus 2020;0.02;0.18;1.00
Reksa Dana Mandiri Saham Atraktif;September 2020;-0.10;-0.20;0.00
Reksa Dana Mandiri Saham Atraktif;Oktober 2020;0.07;0.05;1.00
Reksa Dana Mandiri Saham Atraktif;November 2020;0.12;0.09;1.00
Reksa Dana Mandiri Saham Atraktif;Desember 2020;0.06;0.06;1.00
Reksa Dana Mandiri Saham Atraktif;Januari 2021;-0.04;-0.02;0.00
Reksa Dana Mandiri Saham Atraktif;Februari 2021;0.03;0.06;1.00
Reksa Dana Mandiri Saham Atraktif;Maret 2021;-0.04;-0.04;0.00
Reksa Dana Mandiri Saham Atraktif;April 2021;0.00;0.00;0.00
Reksa Dana Mandiri Saham Atraktif;Mei 2021;-0.01;-0.01;0.00
Reksa Dana Mandiri Saham Atraktif;Juni 2021;-0.05;0.00;1.00
Reksa Dana Mandiri Saham Atraktif;Juli 2021;-0.02;0.01;1.00
Reksa Dana Mandiri Saham Atraktif;Agustus 2021;0.04;0.01;1.00
Reksa Dana Mandiri Saham Atraktif;September 2021;0.02;0.02;1.00
Reksa Dana Mandiri Saham Atraktif;Oktober 2021;0.06;0.05;1.00
Reksa Dana Mandiri Saham Atraktif;November 2021;-0.03;-0.01;0.00
Reksa Dana Mandiri Saham Atraktif;Desember 2021;-0.01;0.00;1.00
Reksa Dana Manulife Dana Saham Utama;Maret 2020;-0.23;-0.17;0.00
Reksa Dana Manulife Dana Saham Utama;April 2020;0.05;0.04;1.00
Reksa Dana Manulife Dana Saham Utama;Mei 2020;0.00;0.00;1.00
Reksa Dana Manulife Dana Saham Utama;Juni 2020;0.06;0.03;1.00
Reksa Dana Manulife Dana Saham Utama;Juli 2020;0.09;0.05;1.00
