Waktu;Username;Text
2022-02-05 03:23:24+00:00;zero_x;b'Gofood seinget gua bnyk promo'
2022-02-05 03:23:24+00:00;zero_x;b'Gofood seinget gua bnyk promo'
2022-02-05 03:25:19+00:00;Mek;b'gue lebih mending disuruh UN lagi deh ketimbang buka Gofood ShopeeFood buat milih makanan...'
2022-02-05 03:25:19+00:00;Mek;b'gue lebih mending disuruh UN lagi deh ketimbang buka Gofood ShopeeFood buat milih makanan'
2022-02-05 03:25:19+00:00;Mek;b'gue lebih mending disuruh UN lagi deh ketimbang buka Gofood ShopeeFood buat milih makanan'
2022-02-05 03:25:47+00:00;tejus;b'@hyuckieecityx @shaumiiiii Nanti gofood in aku ya bestie\xf0\x9f\xa5\xb0 xixixi'
2022-02-05 03:25:47+00:00;tejus;b'Nanti gofood in aku ya bestie xixixi'
2022-02-05 03:25:47+00:00;tejus;b'Nanti gofood in aku ya bestie xixixi'
2022-02-05 03:26:42+00:00;Reques;b'Gara gara nntn drakor, kabita ama makanannya, langsung gofood Mujigae pisan'
2022-02-05 03:26:42+00:00;Reques;b'Gara gara nntn drakor kabita ama makanannya langsung gofood Mujigae pisan'
2022-02-05 03:26:42+00:00;Reques;b'Gara gara nntn drakor kabita ama makanannya langsung gofood Mujigae pisan'
2022-02-05 03:27:48+00:00;chaca;b'resto apaan dah yg ada pot 55/80 di gofood?'
2022-02-05 03:27:48+00:00;chaca;b'resto apaan dah yg ada pot 55 80 di gofood'
2022-02-05 03:27:48+00:00;chaca;b'resto apaan dah yg ada pot 55 80 di gofood'
2022-02-05 03:28:34+00:00;?;b'yuk di take voucher nya, fee 1.5k aja #zonauang #zonaba\n\nt voucher gojek gocar gofood https://t.co/rY7x7olLgQ'
2022-02-05 03:28:34+00:00;?;b'yuk di take voucher nya fee 1 5k aja zonauang zonaba t voucher gojek gocar gofood'
2022-02-05 03:28:34+00:00;?;b'yuk di take voucher nya fee 1 5k aja zonauang zonaba t voucher gojek gocar gofood'
2022-02-05 03:29:04+00:00;FESS;b'Ayo saranin Makanan di GoFood/ShopeeFood/GrabFood untuk anak kos\n\nA Thread'
2022-02-05 03:29:04+00:00;FESS;b'Ayo saranin Makanan di GoFood ShopeeFood GrabFood untuk anak kos A Thread'
2022-02-05 03:29:04+00:00;FESS;b'Ayo saranin Makanan di GoFood ShopeeFood GrabFood untuk anak kos A Thread'
2022-02-05 03:30:54+00:00;tane??;b'@FOODFESS2 Pochajjang di gofood biasanya selalu ada diskon resto 55k minbelnya 80k. Mayan bgt\xf0\x9f\x91\x8d'
2022-02-05 03:30:54+00:00;tane??;b'Pochajjang di gofood biasanya selalu ada diskon resto 55k minbelnya 80k Mayan bgt'
2022-02-05 03:30:54+00:00;tane??;b'Pochajjang di gofood biasanya selalu ada diskon resto 55k minbelnya 80k Mayan bgt'
2022-02-05 03:32:47+00:00;opress app prem;b'wts voucher gocar goride gofood fee 1.5k aja, expired besok.\n\n#zonauang #zonaba https://t.co/JuxOIFILsF'
2022-02-05 03:32:47+00:00;opress app prem;b'wts voucher gocar goride gofood fee 1 5k aja expired besok zonauang zonaba'
2022-02-05 03:32:47+00:00;opress app prem;b'wts voucher gocar goride gofood fee 1 5k aja expired besok zonauang zonaba'
2022-02-05 03:33:47+00:00;GUIS;b'RT @FOODFESS2: Ayo saranin Makanan di GoFood/ShopeeFood/GrabFood untuk anak kos\n\nA Thread'
2022-02-05 03:33:47+00:00;GUIS;b'RT Ayo saranin Makanan di GoFood ShopeeFood GrabFood untuk anak kos A Thread'
2022-02-05 03:33:47+00:00;GUIS;b'RT Ayo saranin Makanan di GoFood ShopeeFood GrabFood untuk anak kos A Thread'
2022-02-05 03:35:09+00:00;Valentine??;b'-RL ada yang punya kode promo gojek? Kalau bisa gofood hehe buat makan \xf0\x9f\xa5\xba TIA! \xf0\x9f\x92\x9e'
2022-02-05 03:35:09+00:00;Valentine??;b'RL ada yang punya kode promo gojek Kalau bisa gofood hehe buat makan TIA'
2022-02-05 03:35:09+00:00;Valentine??;b'RL ada yang punya kode promo gojek Kalau bisa gofood hehe buat makan TIA'
2022-02-05 03:35:11+00:00;Lelezilla;b'Me: \nLaper, mumpung wiken mau mam ena. \n*Scrolling tokped nyam dan gofood.*\n\nAlso me: \n*menghitung expenses*. \nGore\xe2\x80\xa6 https://t.co/d67hfGIgl8'
2022-02-05 03:35:11+00:00;Lelezilla;b'Me Laper mumpung wiken mau mam ena Scrolling tokped nyam dan gofood Also me menghitung expenses Gore'
2022-02-05 03:35:11+00:00;Lelezilla;b'Me Laper mumpung wiken mau mam ena Scrolling tokped nyam dan gofood Also me menghitung expenses Gore'
2022-02-05 03:35:30+00:00;Aulia Renata;b'Dari semua momen di tahun 2021, ada satu momen yang paling berkesan yaitu #kejoG2021 #KasihJempol beliin keluarga m\xe2\x80\xa6 https://t.co/jC5Kp4XbND'
2022-02-05 03:35:30+00:00;Aulia Renata;b'Dari semua momen di tahun 2021 ada satu momen yang paling berkesan yaitu kejoG2021 KasihJempol beliin keluarga m'
2022-02-05 03:35:30+00:00;Aulia Renata;b'Dari semua momen di tahun 2021 ada satu momen yang paling berkesan yaitu kejoG2021 KasihJempol beliin keluarga m'
2022-02-05 03:35:43+00:00;fejaamhdwyh;"b'@txtdarigajelas bapak gw juga sama woi katanya ""nanti bayar gojeknya pake gofood aja"" \xf0\x9f\x98\xad'"
2022-02-05 03:35:43+00:00;fejaamhdwyh;b'bapak gw juga sama woi katanya nanti bayar gojeknya pake gofood aja'
2022-02-05 03:35:43+00:00;fejaamhdwyh;b'bapak gw juga sama woi katanya nanti bayar gojeknya pake gofood aja'
2022-02-05 03:38:35+00:00;Neyla;b'Mumpung weekend sekali2 sarapannya bubur ayam pas lagi buka gofood pake IndiHome ada bubur ayam yg recomended nih,\xe2\x80\xa6 https://t.co/5VkxHYeoyK'
2022-02-05 03:38:35+00:00;Neyla;b'Mumpung weekend sekali2 sarapannya bubur ayam pas lagi buka gofood pake IndiHome ada bubur ayam yg recomended nih'
2022-02-05 03:38:35+00:00;Neyla;b'Mumpung weekend sekali2 sarapannya bubur ayam pas lagi buka gofood pake IndiHome ada bubur ayam yg recomended nih'
2022-02-05 03:38:59+00:00;kindly tag after dm ??sharing dicon 101 satuan;b'Mau voucher gofood yang tunai sama fee by spay #zonajajan #zonauang'
2022-02-05 03:38:59+00:00;kindly tag after dm ??sharing dicon 101 satuan;b'Mau voucher gofood yang tunai sama fee by spay zonajajan zonauang'
2022-02-05 03:38:59+00:00;kindly tag after dm ??sharing dicon 101 satuan;b'Mau voucher gofood yang tunai sama fee by spay zonajajan zonauang'
2022-02-05 03:40:16+00:00;merendah dan;b'Sangking rumah di kampung, jajanan gofood dikit pilihannya. Nitip gofood ke kantor bojo adalah solusi \xe2\x98\xba https://t.co/rVyjMUNyVI'
2022-02-05 03:40:16+00:00;????????????;b'@horeamsy Gofood aja kalo gitu\xf0\x9f\xa4\xa3'
2022-02-05 03:40:16+00:00;merendah dan;b'Sangking rumah di kampung jajanan gofood dikit pilihannya Nitip gofood ke kantor bojo adalah solusi'
2022-02-05 03:40:16+00:00;??????????.;b'Gofood aja kalo gitu'
2022-02-05 03:40:16+00:00;merendah dan;b'Sangking rumah di kampung jajanan gofood dikit pilihannya Nitip gofood ke kantor bojo adalah solusi'
2022-02-05 03:40:16+00:00;??????????.;b'Gofood aja kalo gitu'
2022-02-05 03:40:21+00:00;Royya;b'Mumpung weekend sekali2 sarapannya bubur ayam pas lagi buka gofood pake IndiHome ada bubur ayam yg recomended nih,\xe2\x80\xa6 https://t.co/XfpPV9VExs'
2022-02-05 03:40:21+00:00;Royya;b'Mumpung weekend sekali2 sarapannya bubur ayam pas lagi buka gofood pake IndiHome ada bubur ayam yg recomended nih'
2022-02-05 03:40:21+00:00;Royya;b'Mumpung weekend sekali2 sarapannya bubur ayam pas lagi buka gofood pake IndiHome ada bubur ayam yg recomended nih'
2022-02-05 03:41:22+00:00;Neyla;b'Mumpung weekend sekali2 sarapannya bubur ayam pas lagi buka gofood pake IndiHome ada bubur ayam yg recomended nih,\xe2\x80\xa6 https://t.co/OZtywp5lYE'
2022-02-05 03:41:22+00:00;Neyla;b'Mumpung weekend sekali2 sarapannya bubur ayam pas lagi buka gofood pake IndiHome ada bubur ayam yg recomended nih'
2022-02-05 03:41:22+00:00;Neyla;b'Mumpung weekend sekali2 sarapannya bubur ayam pas lagi buka gofood pake IndiHome ada bubur ayam yg recomended nih'
2022-02-05 03:41:33+00:00;dile;b'knp ga ada kreatif2nya si kalo pesen gofood heran\xf0\x9f\x98\xa5'
2022-02-05 03:41:33+00:00;dile;b'knp ga ada kreatif2nya si kalo pesen gofood heran'
2022-02-05 03:41:33+00:00;dile;b'knp ga ada kreatif2nya si kalo pesen gofood heran'
2022-02-05 03:42:07+00:00;Dexroyya;b'Mumpung weekend sekali2 sarapannya bubur ayam pas lagi buka gofood pake IndiHome ada bubur ayam yg recomended nih,\xe2\x80\xa6 https://t.co/QyLkUa3gZw'
2022-02-05 03:42:07+00:00;Dexroyya;b'Mumpung weekend sekali2 sarapannya bubur ayam pas lagi buka gofood pake IndiHome ada bubur ayam yg recomended nih'
2022-02-05 03:42:07+00:00;Dexroyya;b'Mumpung weekend sekali2 sarapannya bubur ayam pas lagi buka gofood pake IndiHome ada bubur ayam yg recomended nih'
2022-02-05 03:42:31+00:00;???is ia school ???????;b'@convomf banyak, ada kali sebulan gofood 5 kali lebih \xf0\x9f\xab\x82'
2022-02-05 03:42:31+00:00;???is ia school ???????;b'banyak ada kali sebulan gofood 5 kali lebih'
2022-02-05 03:42:31+00:00;???is ia school ???????;b'banyak ada kali sebulan gofood 5 kali lebih'
2022-02-05 03:42:49+00:00;piw;b'Ada yg msh punya voucher gofood 25/80 yg udh go+? #zonauang #zonajajan'
2022-02-05 03:42:49+00:00;piw;b'Ada yg msh punya voucher gofood 25 80 yg udh go zonauang zonajajan'
2022-02-05 03:42:49+00:00;piw;b'Ada yg msh punya voucher gofood 25 80 yg udh go zonauang zonajajan'
2022-02-05 03:44:30+00:00;mingspeare ??;b'jogja ujan mulu ya hhhh mau gofood jadi ga enak sm abangnya :('
2022-02-05 03:46:26+00:00;zeya;b'saran gofood apa ya'
2022-02-05 03:46:26+00:00;zeya;b'saran gofood apa ya'
2022-02-05 03:46:26+00:00;zeya;b'saran gofood apa ya'
2022-02-05 03:46:52+00:00;Alivia Apriyanti;b'Dari semua momen di tahun 2021, ada satu momen yang paling berkesan yaitu #kejoG2021 #KasihJempol beliin keluarga m\xe2\x80\xa6 https://t.co/U1pYVHJxxX'
2022-02-05 03:46:52+00:00;Alivia Apriyanti;b'Dari semua momen di tahun 2021 ada satu momen yang paling berkesan yaitu kejoG2021 KasihJempol beliin keluarga m'
2022-02-05 03:46:52+00:00;Alivia Apriyanti;b'Dari semua momen di tahun 2021 ada satu momen yang paling berkesan yaitu kejoG2021 KasihJempol beliin keluarga m'
2022-02-05 03:47:04+00:00;connect : Micha;b'Siang guys, punten lewat TL\n\nBuat kalian yang berumur 17-40, tinggal di jabodetabek dan sering menggunakan jasa pes\xe2\x80\xa6 https://t.co/OGzuz0oWvg'
2022-02-05 03:47:04+00:00;connect : Micha;b'Siang guys punten lewat TL Buat kalian yang berumur 17 40 tinggal di jabodetabek dan sering menggunakan jasa pes'
2022-02-05 03:47:04+00:00;connect : Micha;b'Siang guys punten lewat TL Buat kalian yang berumur 17 40 tinggal di jabodetabek dan sering menggunakan jasa pes'
2022-02-05 03:47:09+00:00;Kak Yuyuk;b'Kika kan lagi dapet pelajaran konversi satuan, trus kusuruh nimbang-nimbang bahan puding. Komennya : ribet ya masak, untuk ada Gofood. yhaaa'
2022-02-05 03:47:09+00:00;Kak Yuyuk;b'Kika kan lagi dapet pelajaran konversi satuan trus kusuruh nimbang nimbang bahan puding Komennya ribet ya masak untuk ada Gofood yhaaa'
2022-02-05 03:47:09+00:00;Kak Yuyuk;b'Kika kan lagi dapet pelajaran konversi satuan trus kusuruh nimbang nimbang bahan puding Komennya ribet ya masak untuk ada Gofood yhaaa'
2022-02-05 03:47:12+00:00;?;b'@convomf gofood atau ga nongki sama temen'
2022-02-05 03:47:12+00:00;handoko, Sigit Ari;b'@gojekindonesia kok orang orang ada promo gofood tapi di aku kok ga ada ya'
2022-02-05 03:47:12+00:00;?;b'gofood atau ga nongki sama temen'
2022-02-05 03:47:12+00:00;handoko, Sigit Ari;b'kok orang orang ada promo gofood tapi di aku kok ga ada ya'
2022-02-05 03:47:12+00:00;?;b'gofood atau ga nongki sama temen'
2022-02-05 03:47:12+00:00;handoko, Sigit Ari;b'kok orang orang ada promo gofood tapi di aku kok ga ada ya'
2022-02-05 03:50:15+00:00;leeruyong;b'Keren ya @gojekindonesia mantap sekali beli Roti 3 Pcs aja sampe 50k.\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81. Ini saya yg salah sih pesen pake Gofood.\xe2\x80\xa6 https://t.co/OGpdc50fsO'
2022-02-05 03:50:15+00:00;leeruyong;b'Keren ya mantap sekali beli Roti 3 Pcs aja sampe 50k Ini saya yg salah sih pesen pake Gofood'
2022-02-05 03:50:15+00:00;leeruyong;b'Keren ya mantap sekali beli Roti 3 Pcs aja sampe 50k Ini saya yg salah sih pesen pake Gofood'
2022-02-05 03:51:30+00:00;tane??;b'Kesana kemari mencari vc gofood wowkw'
2022-02-05 03:51:30+00:00;tane??;b'Kesana kemari mencari vc gofood wowkw'
2022-02-05 03:51:30+00:00;tane??;b'Kesana kemari mencari vc gofood wowkw'
2022-02-05 03:52:20+00:00;Cuwi;b'@gausahbacotdeh2 @diethingy Hi mjb, kamu sendernya? ini bisa dipesen lewat gofood gak ya?'
2022-02-05 03:52:20+00:00;Cuwi;b'Hi mjb kamu sendernya ini bisa dipesen lewat gofood gak ya'
2022-02-05 03:52:20+00:00;Cuwi;b'Hi mjb kamu sendernya ini bisa dipesen lewat gofood gak ya'
2022-02-05 03:52:35+00:00;a;b'Laperrr pengen gofood tapi ujan'
2022-02-05 03:52:35+00:00;may;b'Laperrr pengen gofood tapi ujan'
2022-02-05 03:52:35+00:00;may;b'Laperrr pengen gofood tapi ujan'
2022-02-05 03:55:27+00:00;?????? ????.;b'RT @hamba1507: @AgusYudhoyono Specialist bento Jepang , bisa order by gofood , cabang saat ini, kelapa Gading , Pondok Bambu \xf0\x9f\x99\x8f\xf0\x9f\x98\x8a https://t.c\xe2\x80\xa6'
2022-02-05 03:55:27+00:00;?????? ????.;b'RT Specialist bento Jepang bisa order by gofood cabang saat ini kelapa Gading Pondok Bambu'
2022-02-05 03:55:27+00:00;?????? ????.;b'RT Specialist bento Jepang bisa order by gofood cabang saat ini kelapa Gading Pondok Bambu'
2022-02-05 03:58:46+00:00;Lampung Fess ON CEK RULES;b'geh! ada yg punya kode/voucher gofood gk? \xf0\x9f\xa5\xba'
2022-02-05 03:58:46+00:00;Lampung Fess ON CEK RULES;b'geh ada yg punya kode voucher gofood gk'
2022-02-05 03:58:46+00:00;Lampung Fess ON CEK RULES;b'geh ada yg punya kode voucher gofood gk'
2022-02-05 03:59:21+00:00;deatiara;b'Ah habis di gofood uangku leh HAHAH borosnyaaaa\xf0\x9f\xa5\xba\xf0\x9f\x98\xad\xf0\x9f\xa4\xa3\xf0\x9f\xa5\xb2'
2022-02-05 03:59:21+00:00;deatiara;b'Ah habis di gofood uangku leh HAHAH borosnyaaaa'
2022-02-05 03:59:21+00:00;deatiara;b'Ah habis di gofood uangku leh HAHAH borosnyaaaa'
2022-02-05 04:00:05+00:00;ppp! patuhi rules.;b'mau voucher gofood 25/80 yg ada saldo PPP!'
2022-02-05 04:00:05+00:00;ppp! patuhi rules.;b'mau voucher gofood 25 80 yg ada saldo PPP'
2022-02-05 04:00:05+00:00;ppp! patuhi rules.;b'mau voucher gofood 25 80 yg ada saldo PPP'
2022-02-05 04:01:21+00:00;TheonlyFhee??;b'Mau di gofood in apa Seblak coklat mie ayam bakso chatime choco hazelnut large mcflury Oreo'
2022-02-05 04:01:21+00:00;TheonlyFhee??;b'Mau di gofood in apa Seblak coklat mie ayam bakso chatime choco hazelnut large mcflury Oreo'
2022-02-05 04:04:29+00:00;Irfan;b'@lampungbase Diskon : 50% + gratis ongkir 7ribu (bisa gabung promo store)\nMin Pembelian : Rp.20.000\nFee : 5k/vouche\xe2\x80\xa6 https://t.co/bPtfxhgoop'
2022-02-05 04:04:29+00:00;Irfan;b'Diskon 50 gratis ongkir 7ribu bisa gabung promo store Min Pembelian Rp 20 000 Fee 5k vouche'
2022-02-05 04:04:29+00:00;Irfan;b'Diskon 50 gratis ongkir 7ribu bisa gabung promo store Min Pembelian Rp 20 000 Fee 5k vouche'
2022-02-05 04:05:06+00:00;sendalswallowbigwin2022;b'@missufe Dari jam 9 sampe sekarang buka gofood, grabfood, sama shopeefoood bingung mo milih makan apaa \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad cari ya\xe2\x80\xa6 https://t.co/WRnD2fB9ov'
2022-02-05 04:05:06+00:00;sendalswallowbigwin2022;b'Dari jam 9 sampe sekarang buka gofood grabfood sama shopeefoood bingung mo milih makan apaa cari ya'
2022-02-05 04:05:06+00:00;sendalswallowbigwin2022;b'Dari jam 9 sampe sekarang buka gofood grabfood sama shopeefoood bingung mo milih makan apaa cari ya'
2022-02-05 04:05:49+00:00;hello guys ?;b'WTS Voucher gojek drpd sayang gak terpakai\nFee 2k\nDM \\ Mention \n#gojek #goride #gocar #gosend #gofood #racunbelanja\xe2\x80\xa6 https://t.co/9pkgGeVAsX'
2022-02-05 04:05:49+00:00;hello guys ?;b'WTS Voucher gojek drpd sayang gak terpakai Fee 2k DM Mention gojek goride gocar gosend gofood racunbelanja'
2022-02-05 04:05:49+00:00;hello guys ?;b'WTS Voucher gojek drpd sayang gak terpakai Fee 2k DM Mention gojek goride gocar gosend gofood racunbelanja'
2022-02-05 04:07:34+00:00;Maria ?;b'@tubirfess Ya emang gitu tiap jaman akan berbeda. \nDulu mau makan harus berburu dulu. Sekarang gofood aja jadi. \n\nE\xe2\x80\xa6 https://t.co/vFs5hwgFHH'
2022-02-05 04:07:34+00:00;Maria ?;b'Ya emang gitu tiap jaman akan berbeda Dulu mau makan harus berburu dulu Sekarang gofood aja jadi E'
2022-02-05 04:07:34+00:00;Maria ?;b'Ya emang gitu tiap jaman akan berbeda Dulu mau makan harus berburu dulu Sekarang gofood aja jadi E'
2022-02-05 04:07:46+00:00;Hadi;b'ah gue udh curiga nih kayaknya false negative. sejak ada gejala kita udah diem dirumah gak kemana2 terima gofood ud\xe2\x80\xa6 https://t.co/IfGtkKAEeM'
2022-02-05 04:07:46+00:00;Hadi;b'ah gue udh curiga nih kayaknya false negative sejak ada gejala kita udah diem dirumah gak kemana2 terima gofood ud'
2022-02-05 04:07:46+00:00;Hadi;b'ah gue udh curiga nih kayaknya false negative sejak ada gejala kita udah diem dirumah gak kemana2 terima gofood ud'
2022-02-05 04:09:25+00:00;cisca;"b'Lagi istirahat bentar stelah masak kloter 1, eh dia ujan.. pertanda untuk gofood aja kah, masaknya lanjut besok"" \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'"
2022-02-05 04:09:25+00:00;cisca;b'Lagi istirahat bentar stelah masak kloter 1 eh dia ujan pertanda untuk gofood aja kah masaknya lanjut besok'
2022-02-05 04:09:25+00:00;cisca;b'Lagi istirahat bentar stelah masak kloter 1 eh dia ujan pertanda untuk gofood aja kah masaknya lanjut besok'
2022-02-05 04:14:25+00:00;Creamiest Boba in Town;b'BEAR BOBBA LOWOKWARU\n50% Disc #ShopeeFood #GrabFood #GoFood\n\nBoba Brown Sugar 13K #BigCup22oz\xe2\x80\xa6 https://t.co/CynG641V5R'
2022-02-05 04:14:25+00:00;Creamiest Boba in Town;b'BEAR BOBBA LOWOKWARU 50 Disc ShopeeFood GrabFood GoFood Boba Brown Sugar 13K BigCup22oz'
2022-02-05 04:14:25+00:00;Creamiest Boba in Town;b'BEAR BOBBA LOWOKWARU 50 Disc ShopeeFood GrabFood GoFood Boba Brown Sugar 13K BigCup22oz'
2022-02-05 04:15:03+00:00;Kabar Malang;b'RT @BearBobba: BEAR BOBBA LOWOKWARU\n50% Disc #ShopeeFood #GrabFood #GoFood\n\nBoba Brown Sugar 13K #BigCup22oz\n\nhttps://t.co/vC8weM4ZSz\n\n#Inf\xe2\x80\xa6'
2022-02-05 04:15:03+00:00;Kabar Malang;b'RT BEAR BOBBA LOWOKWARU 50 Disc ShopeeFood GrabFood GoFood Boba Brown Sugar 13K BigCup22oz Inf'
2022-02-05 04:15:03+00:00;Kabar Malang;b'RT BEAR BOBBA LOWOKWARU 50 Disc ShopeeFood GrabFood GoFood Boba Brown Sugar 13K BigCup22oz Inf'
2022-02-05 04:18:54+00:00;ikik??;b'Mau jajan gofood atuhlah mau jajan oren tapi aku lagi merana \xf0\x9f\x98\xad'
2022-02-05 04:18:54+00:00;ikik??;b'Mau jajan gofood atuhlah mau jajan oren tapi aku lagi merana'
2022-02-05 04:18:54+00:00;ikik??;b'Mau jajan gofood atuhlah mau jajan oren tapi aku lagi merana'
2022-02-05 04:20:29+00:00;?? .??? | kinda ia;b'jelekk bgttt, w gofood di sekolah pas ngambil kan sendiri yh tangan gue pas ambil duit di dompet gemeterr bgt sama\xe2\x80\xa6 https://t.co/BH4tDaavQQ'
2022-02-05 04:20:29+00:00;?? .??? | kinda ia;b'jelekk bgttt w gofood di sekolah pas ngambil kan sendiri yh tangan gue pas ambil duit di dompet gemeterr bgt sama'
2022-02-05 04:20:29+00:00;?? .??? | kinda ia;b'jelekk bgttt w gofood di sekolah pas ngambil kan sendiri yh tangan gue pas ambil duit di dompet gemeterr bgt sama'
2022-02-05 04:21:00+00:00;galaxy | cairin voucher gopay;b'Tiati ya semua. Penipu voucher gofood 25/80 nih #zonauang #zonajajan https://t.co/gKXyGQtDhZ'
2022-02-05 04:21:00+00:00;galaxy | cairin voucher gopay;b'Tiati ya semua Penipu voucher gofood 25 80 nih zonauang zonajajan'
2022-02-05 04:21:00+00:00;galaxy | cairin voucher gopay;b'Tiati ya semua Penipu voucher gofood 25 80 nih zonauang zonajajan'
2022-02-05 04:21:24+00:00;??;b'@collegemenfess Masak sendiri dan gausah kebanyakan nongki nongki. Intinya ga usah hedon gofood grabfood nongkrong dsb.'
2022-02-05 04:21:24+00:00;??;b'Masak sendiri dan gausah kebanyakan nongki nongki Intinya ga usah hedon gofood grabfood nongkrong dsb'
2022-02-05 04:21:24+00:00;??;b'Masak sendiri dan gausah kebanyakan nongki nongki Intinya ga usah hedon gofood grabfood nongkrong dsb'
2022-02-05 04:21:43+00:00;jane? fastresp wa.;b'RT @asteroidea03: Tiati ya semua. Penipu voucher gofood 25/80 nih #zonauang #zonajajan https://t.co/gKXyGQtDhZ'
2022-02-05 04:21:43+00:00;jane? fastresp wa.;b'RT Tiati ya semua Penipu voucher gofood 25 80 nih zonauang zonajajan'
2022-02-05 04:21:43+00:00;jane? fastresp wa.;b'RT Tiati ya semua Penipu voucher gofood 25 80 nih zonauang zonajajan'
2022-02-05 04:21:52+00:00;Lin -;b'RT @asteroidea03: Tiati ya semua. Penipu voucher gofood 25/80 nih #zonauang #zonajajan https://t.co/gKXyGQtDhZ'
2022-02-05 04:21:52+00:00;Lin - FAST WHATSAPP;b'RT Tiati ya semua Penipu voucher gofood 25 80 nih zonauang zonajajan'
2022-02-05 04:21:52+00:00;Lin - FAST WHATSAPP;b'RT Tiati ya semua Penipu voucher gofood 25 80 nih zonauang zonajajan'
2022-02-05 04:21:59+00:00;sha ? #PPKritDoIt;b'@daissiesun tipe kaka kaka yg bersedia gofood in makan siang'
2022-02-05 04:21:59+00:00;sha ? #PPKritDoIt;b'tipe kaka kaka yg bersedia gofood in makan siang'
2022-02-05 04:21:59+00:00;sha ? #PPKritDoIt;b'tipe kaka kaka yg bersedia gofood in makan siang'
